Body,Implies,Head,Support,Confidence
"{'services', 'admin.', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'self-employed'}",0.5,1.0
"{'self-employed', 'admin.', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'services'}",0.5,0.9750000000000001
"{'self-employed', 'services', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'admin.'}",0.5,1.0
"{'housemaid', 'services', 'admin.', 'self-employed'}", --> ,"{'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur', 'admin.'}", --> ,"{'self-employed', 'management'}",0.5,1.0
"{'housemaid', 'admin.', 'entrepreneur', 'self-employed'}", --> ,"{'services', 'management'}",0.5,0.9750000000000001
"{'housemaid', 'services', 'entrepreneur', 'self-employed'}", --> ,"{'admin.', 'management'}",0.5,1.0
"{'self-employed', 'services', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'management'}",0.5,1.0
"{'self-employed', 'management', 'housemaid', 'services', 'admin.'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'management', 'housemaid', 'services', 'admin.', 'entrepreneur'}", --> ,{'self-employed'},0.5,1.0
"{'self-employed', 'management', 'housemaid', 'admin.', 'entrepreneur'}", --> ,{'services'},0.5,0.9750000000000001
"{'self-employed', 'management', 'housemaid', 'services', 'entrepreneur'}", --> ,{'admin.'},0.5,1.0
"{'management', 'self-employed', 'services', 'admin.', 'entrepreneur'}", --> ,{'housemaid'},0.5,1.0
"{'self-employed', 'housemaid', 'services', 'admin.', 'entrepreneur'}", --> ,{'management'},0.5,1.0
{'technician'}, --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.7799999999999999
{'services'}, --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
{'entrepreneur'}, --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9285714285714286
{'self-employed'}, --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
"{'technician', 'services'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'services', 'self-employed'}",0.5,0.9285714285714286
"{'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'services', 'entrepreneur'}", --> ,"{'technician', 'self-employed'}",0.5,0.9512195121951219
"{'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'technician', 'services', 'entrepreneur'}", --> ,{'self-employed'},0.5,0.9512195121951219
"{'technician', 'services', 'self-employed'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'technician', 'entrepreneur', 'self-employed'}", --> ,{'services'},0.5,0.9750000000000001
"{'services', 'entrepreneur', 'self-employed'}", --> ,{'technician'},0.5,1.0
{'housemaid'}, --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.6610169491525424
{'services'}, --> ,"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
{'technician'}, --> ,"{'housemaid', 'services', 'entrepreneur', 'self-employed'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'housemaid', 'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'housemaid', 'technician', 'services', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'services'}", --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'technician'}", --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.8125
"{'housemaid', 'self-employed'}", --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
"{'housemaid', 'entrepreneur'}", --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'services'}", --> ,"{'housemaid', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
"{'services', 'self-employed'}", --> ,"{'housemaid', 'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'services', 'entrepreneur'}", --> ,"{'housemaid', 'technician', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'self-employed'}", --> ,"{'housemaid', 'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'housemaid', 'services', 'self-employed'}",0.5,0.9285714285714286
"{'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician', 'services'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur'}", --> ,"{'technician', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'housemaid', 'technician', 'entrepreneur'}", --> ,"{'services', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'technician', 'services', 'self-employed'}", --> ,"{'housemaid', 'entrepreneur'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur'}", --> ,"{'housemaid', 'self-employed'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician'}",0.5,1.0
"{'technician', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'services'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services', 'self-employed'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'housemaid', 'technician', 'services', 'entrepreneur'}", --> ,{'self-employed'},0.5,0.9750000000000001
"{'housemaid', 'services', 'entrepreneur', 'self-employed'}", --> ,{'technician'},0.5,1.0
"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}", --> ,{'services'},0.5,0.9750000000000001
"{'technician', 'services', 'entrepreneur', 'self-employed'}", --> ,{'housemaid'},0.5,1.0
{'management'}, --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.7647058823529411
{'services'}, --> ,"{'self-employed', 'technician', 'entrepreneur', 'management'}",0.5,0.9069767441860465
{'technician'}, --> ,"{'self-employed', 'services', 'entrepreneur', 'management'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'technician', 'services', 'entrepreneur', 'management'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'self-employed', 'technician', 'services', 'management'}",0.5,0.9285714285714286
"{'services', 'management'}", --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'management'}", --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.8297872340425533
"{'self-employed', 'management'}", --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8863636363636364
"{'entrepreneur', 'management'}", --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9750000000000001
"{'technician', 'services'}", --> ,"{'self-employed', 'entrepreneur', 'management'}",0.5,0.9069767441860465
"{'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'services', 'entrepreneur'}", --> ,"{'self-employed', 'technician', 'management'}",0.5,0.9512195121951219
"{'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur', 'management'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'self-employed', 'services', 'management'}",0.5,0.9285714285714286
"{'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services', 'management'}",0.5,0.9750000000000001
"{'technician', 'services', 'management'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'self-employed', 'services', 'management'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'management'}", --> ,"{'technician', 'self-employed'}",0.5,1.0
"{'self-employed', 'technician', 'management'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur', 'management'}", --> ,"{'services', 'self-employed'}",0.5,0.9750000000000001
"{'self-employed', 'entrepreneur', 'management'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'technician', 'services', 'self-employed'}", --> ,"{'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur'}", --> ,"{'self-employed', 'management'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'management'}",0.5,1.0
"{'technician', 'entrepreneur', 'self-employed'}", --> ,"{'services', 'management'}",0.5,0.9750000000000001
"{'self-employed', 'technician', 'services', 'management'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur', 'management'}", --> ,{'self-employed'},0.5,1.0
"{'self-employed', 'services', 'entrepreneur', 'management'}", --> ,{'technician'},0.5,1.0
"{'self-employed', 'technician', 'entrepreneur', 'management'}", --> ,{'services'},0.5,0.9750000000000001
"{'technician', 'services', 'entrepreneur', 'self-employed'}", --> ,{'management'},0.5,1.0
{'management'}, --> ,"{'housemaid', 'services', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.7647058823529411
{'housemaid'}, --> ,"{'management', 'services', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.6610169491525424
{'services'}, --> ,"{'management', 'housemaid', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.9069767441860465
{'technician'}, --> ,"{'management', 'housemaid', 'services', 'self-employed', 'entrepreneur'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'management', 'housemaid', 'services', 'technician', 'entrepreneur'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'management', 'housemaid', 'services', 'technician', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'management'}", --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.7959183673469388
"{'services', 'management'}", --> ,"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'management'}", --> ,"{'housemaid', 'services', 'entrepreneur', 'self-employed'}",0.5,0.8297872340425533
"{'self-employed', 'management'}", --> ,"{'housemaid', 'technician', 'services', 'entrepreneur'}",0.5,0.8863636363636364
"{'entrepreneur', 'management'}", --> ,"{'housemaid', 'technician', 'services', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'services'}", --> ,"{'self-employed', 'technician', 'entrepreneur', 'management'}",0.5,0.9285714285714286
"{'housemaid', 'technician'}", --> ,"{'self-employed', 'services', 'entrepreneur', 'management'}",0.5,0.8125
"{'housemaid', 'self-employed'}", --> ,"{'technician', 'services', 'entrepreneur', 'management'}",0.5,0.8666666666666667
"{'housemaid', 'entrepreneur'}", --> ,"{'self-employed', 'technician', 'services', 'management'}",0.5,0.9512195121951219
"{'technician', 'services'}", --> ,"{'self-employed', 'housemaid', 'entrepreneur', 'management'}",0.5,0.9069767441860465
"{'services', 'self-employed'}", --> ,"{'housemaid', 'technician', 'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'services', 'entrepreneur'}", --> ,"{'self-employed', 'housemaid', 'technician', 'management'}",0.5,0.9512195121951219
"{'technician', 'self-employed'}", --> ,"{'housemaid', 'services', 'entrepreneur', 'management'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'self-employed', 'housemaid', 'services', 'management'}",0.5,0.9285714285714286
"{'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician', 'services', 'management'}",0.5,0.9750000000000001
"{'housemaid', 'services', 'management'}", --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'technician', 'management'}", --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.8478260869565217
"{'housemaid', 'self-employed', 'management'}", --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8863636363636364
"{'housemaid', 'entrepreneur', 'management'}", --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9750000000000001
"{'technician', 'services', 'management'}", --> ,"{'housemaid', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'self-employed', 'services', 'management'}", --> ,"{'housemaid', 'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'technician', 'self-employed'}",0.5,1.0
"{'self-employed', 'technician', 'management'}", --> ,"{'housemaid', 'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'services', 'self-employed'}",0.5,0.9750000000000001
"{'self-employed', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'technician', 'services'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services'}", --> ,"{'self-employed', 'entrepreneur', 'management'}",0.5,0.9285714285714286
"{'housemaid', 'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur'}", --> ,"{'self-employed', 'technician', 'management'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur', 'management'}",0.5,0.9069767441860465
"{'housemaid', 'technician', 'entrepreneur'}", --> ,"{'self-employed', 'services', 'management'}",0.5,0.9512195121951219
"{'housemaid', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services', 'management'}",0.5,0.9750000000000001
"{'technician', 'services', 'self-employed'}", --> ,"{'housemaid', 'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur'}", --> ,"{'self-employed', 'housemaid', 'management'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician', 'management'}",0.5,1.0
"{'technician', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'services', 'management'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services', 'management'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'self-employed', 'services', 'management'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur', 'management'}", --> ,"{'technician', 'self-employed'}",0.5,1.0
"{'housemaid', 'technician', 'self-employed', 'management'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'housemaid', 'technician', 'entrepreneur', 'management'}", --> ,"{'services', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'self-employed', 'entrepreneur', 'management'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'self-employed', 'technician', 'services', 'management'}", --> ,"{'housemaid', 'entrepreneur'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'self-employed'}",0.5,1.0
"{'self-employed', 'services', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'technician'}",0.5,1.0
"{'self-employed', 'technician', 'entrepreneur', 'management'}", --> ,"{'housemaid', 'services'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services', 'self-employed'}", --> ,"{'entrepreneur', 'management'}",0.5,0.9512195121951219
"{'housemaid', 'technician', 'services', 'entrepreneur'}", --> ,"{'self-employed', 'management'}",0.5,0.9750000000000001
"{'housemaid', 'services', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'management'}",0.5,1.0
"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}", --> ,"{'services', 'management'}",0.5,0.9750000000000001
"{'technician', 'services', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'management'}",0.5,1.0
"{'technician', 'self-employed', 'management', 'housemaid', 'services'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'technician', 'management', 'housemaid', 'services', 'entrepreneur'}", --> ,{'self-employed'},0.5,1.0
"{'self-employed', 'management', 'housemaid', 'services', 'entrepreneur'}", --> ,{'technician'},0.5,1.0
"{'technician', 'self-employed', 'management', 'housemaid', 'entrepreneur'}", --> ,{'services'},0.5,0.9750000000000001
"{'technician', 'management', 'self-employed', 'services', 'entrepreneur'}", --> ,{'housemaid'},0.5,1.0
"{'technician', 'self-employed', 'housemaid', 'services', 'entrepreneur'}", --> ,{'management'},0.5,1.0
{'services'}, --> ,"{'technician', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
{'admin.'}, --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.7647058823529411
{'technician'}, --> ,"{'services', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'technician', 'services', 'entrepreneur', 'admin.'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'technician', 'services', 'admin.', 'self-employed'}",0.5,0.9285714285714286
"{'services', 'admin.'}", --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'technician', 'services'}", --> ,"{'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
"{'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'services', 'entrepreneur'}", --> ,"{'technician', 'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'admin.'}", --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.8125
"{'self-employed', 'admin.'}", --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
"{'entrepreneur', 'admin.'}", --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur', 'admin.'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'services', 'admin.', 'self-employed'}",0.5,0.9285714285714286
"{'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services', 'admin.'}",0.5,0.9750000000000001
"{'technician', 'services', 'admin.'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'services', 'admin.', 'self-employed'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'admin.'}", --> ,"{'technician', 'self-employed'}",0.5,0.9750000000000001
"{'technician', 'services', 'self-employed'}", --> ,"{'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur'}", --> ,"{'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'admin.'}",0.5,1.0
"{'self-employed', 'technician', 'admin.'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur', 'admin.'}", --> ,"{'services', 'self-employed'}",0.5,0.9512195121951219
"{'self-employed', 'entrepreneur', 'admin.'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'technician', 'entrepreneur', 'self-employed'}", --> ,"{'services', 'admin.'}",0.5,0.9750000000000001
"{'technician', 'services', 'admin.', 'self-employed'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur', 'admin.'}", --> ,{'self-employed'},0.5,0.9750000000000001
"{'services', 'admin.', 'entrepreneur', 'self-employed'}", --> ,{'technician'},0.5,1.0
"{'technician', 'services', 'entrepreneur', 'self-employed'}", --> ,{'admin.'},0.5,1.0
"{'self-employed', 'technician', 'entrepreneur', 'admin.'}", --> ,{'services'},0.5,0.9750000000000001
{'housemaid'}, --> ,"{'services', 'technician', 'admin.', 'self-employed', 'entrepreneur'}",0.5,0.6610169491525424
{'services'}, --> ,"{'housemaid', 'technician', 'admin.', 'self-employed', 'entrepreneur'}",0.5,0.9069767441860465
{'admin.'}, --> ,"{'housemaid', 'services', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.7647058823529411
{'technician'}, --> ,"{'housemaid', 'services', 'admin.', 'self-employed', 'entrepreneur'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'housemaid', 'services', 'technician', 'admin.', 'entrepreneur'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'housemaid', 'services', 'technician', 'admin.', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'services'}", --> ,"{'technician', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'admin.'}", --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.7799999999999999
"{'housemaid', 'technician'}", --> ,"{'services', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.8125
"{'housemaid', 'self-employed'}", --> ,"{'technician', 'services', 'entrepreneur', 'admin.'}",0.5,0.8666666666666667
"{'housemaid', 'entrepreneur'}", --> ,"{'technician', 'services', 'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'services', 'admin.'}", --> ,"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'technician', 'services'}", --> ,"{'housemaid', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9069767441860465
"{'services', 'self-employed'}", --> ,"{'housemaid', 'technician', 'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'services', 'entrepreneur'}", --> ,"{'housemaid', 'technician', 'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'admin.'}", --> ,"{'housemaid', 'services', 'entrepreneur', 'self-employed'}",0.5,0.8125
"{'self-employed', 'admin.'}", --> ,"{'housemaid', 'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
"{'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'technician', 'services', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'self-employed'}", --> ,"{'housemaid', 'services', 'entrepreneur', 'admin.'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur'}", --> ,"{'housemaid', 'services', 'admin.', 'self-employed'}",0.5,0.9285714285714286
"{'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician', 'services', 'admin.'}",0.5,0.9750000000000001
"{'housemaid', 'services', 'admin.'}", --> ,"{'technician', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'technician', 'services'}", --> ,"{'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'housemaid', 'services', 'self-employed'}", --> ,"{'technician', 'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur'}", --> ,"{'technician', 'admin.', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'admin.'}", --> ,"{'services', 'entrepreneur', 'self-employed'}",0.5,0.8297872340425533
"{'housemaid', 'admin.', 'self-employed'}", --> ,"{'technician', 'services', 'entrepreneur'}",0.5,0.8666666666666667
"{'housemaid', 'entrepreneur', 'admin.'}", --> ,"{'technician', 'services', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'self-employed'}", --> ,"{'services', 'entrepreneur', 'admin.'}",0.5,0.9069767441860465
"{'housemaid', 'technician', 'entrepreneur'}", --> ,"{'services', 'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services', 'admin.'}",0.5,0.9750000000000001
"{'technician', 'services', 'admin.'}", --> ,"{'housemaid', 'entrepreneur', 'self-employed'}",0.5,0.9285714285714286
"{'services', 'admin.', 'self-employed'}", --> ,"{'housemaid', 'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'technician', 'self-employed'}",0.5,0.9750000000000001
"{'technician', 'services', 'self-employed'}", --> ,"{'housemaid', 'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur'}", --> ,"{'housemaid', 'admin.', 'self-employed'}",0.5,0.9512195121951219
"{'services', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician', 'admin.'}",0.5,1.0
"{'self-employed', 'technician', 'admin.'}", --> ,"{'housemaid', 'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'technician', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'services', 'self-employed'}",0.5,0.9512195121951219
"{'self-employed', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'technician', 'services'}",0.5,0.9750000000000001
"{'technician', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'services', 'admin.'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'services', 'admin.'}", --> ,"{'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'housemaid', 'self-employed', 'services', 'admin.'}", --> ,"{'technician', 'entrepreneur'}",0.5,0.9512195121951219
"{'housemaid', 'services', 'entrepreneur', 'admin.'}", --> ,"{'technician', 'self-employed'}",0.5,1.0
"{'housemaid', 'technician', 'services', 'self-employed'}", --> ,"{'entrepreneur', 'admin.'}",0.5,0.9512195121951219
"{'housemaid', 'technician', 'services', 'entrepreneur'}", --> ,"{'admin.', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'services', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'admin.'}",0.5,1.0
"{'housemaid', 'technician', 'admin.', 'self-employed'}", --> ,"{'services', 'entrepreneur'}",0.5,0.9069767441860465
"{'housemaid', 'technician', 'entrepreneur', 'admin.'}", --> ,"{'services', 'self-employed'}",0.5,0.9750000000000001
"{'housemaid', 'admin.', 'entrepreneur', 'self-employed'}", --> ,"{'technician', 'services'}",0.5,0.9750000000000001
"{'housemaid', 'technician', 'entrepreneur', 'self-employed'}", --> ,"{'services', 'admin.'}",0.5,0.9750000000000001
"{'technician', 'services', 'admin.', 'self-employed'}", --> ,"{'housemaid', 'entrepreneur'}",0.5,0.9512195121951219
"{'technician', 'services', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'self-employed'}",0.5,0.9750000000000001
"{'services', 'admin.', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'technician'}",0.5,1.0
"{'technician', 'services', 'entrepreneur', 'self-employed'}", --> ,"{'housemaid', 'admin.'}",0.5,1.0
"{'self-employed', 'technician', 'entrepreneur', 'admin.'}", --> ,"{'housemaid', 'services'}",0.5,0.9750000000000001
"{'technician', 'self-employed', 'admin.', 'housemaid', 'services'}", --> ,{'entrepreneur'},0.5,0.9512195121951219
"{'technician', 'admin.', 'housemaid', 'services', 'entrepreneur'}", --> ,{'self-employed'},0.5,1.0
"{'self-employed', 'admin.', 'housemaid', 'services', 'entrepreneur'}", --> ,{'technician'},0.5,1.0
"{'technician', 'self-employed', 'housemaid', 'services', 'entrepreneur'}", --> ,{'admin.'},0.5,1.0
"{'technician', 'self-employed', 'housemaid', 'admin.', 'entrepreneur'}", --> ,{'services'},0.5,0.9750000000000001
"{'technician', 'self-employed', 'services', 'admin.', 'entrepreneur'}", --> ,{'housemaid'},0.5,1.0
{'management'}, --> ,"{'services', 'technician', 'admin.', 'self-employed', 'entrepreneur'}",0.5,0.7647058823529411
{'admin.'}, --> ,"{'management', 'services', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.7647058823529411
{'services'}, --> ,"{'management', 'admin.', 'technician', 'self-employed', 'entrepreneur'}",0.5,0.9069767441860465
{'technician'}, --> ,"{'management', 'services', 'admin.', 'self-employed', 'entrepreneur'}",0.5,0.7799999999999999
{'self-employed'}, --> ,"{'management', 'services', 'technician', 'admin.', 'entrepreneur'}",0.5,0.8666666666666667
{'entrepreneur'}, --> ,"{'management', 'services', 'admin.', 'technician', 'self-employed'}",0.5,0.9285714285714286
"{'admin.', 'management'}", --> ,"{'technician', 'services', 'entrepreneur', 'self-employed'}",0.5,0.8297872340425533
"{'services', 'management'}", --> ,"{'technician', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.9512195121951219
"{'technician', 'management'}", --> ,"{'services', 'admin.', 'entrepreneur', 'self-employed'}",0.5,0.8297872340425533
