Body,Implies,Head,Support,Confidence
{'blue-collar'}, --> ,"{'technician', 'entrepreneur', 'admin.'}",0.5256410256410257,0.8367346938775511
{'admin.'}, --> ,"{'technician', 'entrepreneur', 'blue-collar'}",0.5256410256410257,0.803921568627451
"{'technician', 'entrepreneur'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,0.9761904761904763
"{'technician', 'blue-collar'}", --> ,"{'entrepreneur', 'admin.'}",0.5256410256410257,0.8723404255319149
"{'technician', 'admin.'}", --> ,"{'entrepreneur', 'blue-collar'}",0.5256410256410257,0.8541666666666666
"{'entrepreneur', 'blue-collar'}", --> ,"{'technician', 'admin.'}",0.5256410256410257,0.9761904761904763
"{'entrepreneur', 'admin.'}", --> ,"{'technician', 'blue-collar'}",0.5256410256410257,1.0
"{'blue-collar', 'admin.'}", --> ,"{'technician', 'entrepreneur'}",0.5256410256410257,0.8723404255319149
"{'technician', 'entrepreneur', 'blue-collar'}", --> ,{'admin.'},0.5256410256410257,0.9761904761904763
"{'technician', 'entrepreneur', 'admin.'}", --> ,{'blue-collar'},0.5256410256410257,1.0
"{'technician', 'blue-collar', 'admin.'}", --> ,{'entrepreneur'},0.5256410256410257,0.8913043478260869
"{'entrepreneur', 'blue-collar', 'admin.'}", --> ,{'technician'},0.5256410256410257,1.0
{'entrepreneur'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5,0.9285714285714286
{'blue-collar'}, --> ,"{'entrepreneur', 'admin.', 'unemployed'}",0.5,0.7959183673469388
{'admin.'}, --> ,"{'entrepreneur', 'blue-collar', 'unemployed'}",0.5,0.7647058823529411
{'unemployed'}, --> ,"{'entrepreneur', 'blue-collar', 'admin.'}",0.5,0.9069767441860465
"{'entrepreneur', 'blue-collar'}", --> ,"{'admin.', 'unemployed'}",0.5,0.9285714285714286
"{'entrepreneur', 'admin.'}", --> ,"{'blue-collar', 'unemployed'}",0.5,0.9512195121951219
"{'entrepreneur', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5,1.0
"{'blue-collar', 'admin.'}", --> ,"{'entrepreneur', 'unemployed'}",0.5,0.8297872340425533
"{'blue-collar', 'unemployed'}", --> ,"{'entrepreneur', 'admin.'}",0.5,0.9285714285714286
"{'admin.', 'unemployed'}", --> ,"{'entrepreneur', 'blue-collar'}",0.5,0.9069767441860465
"{'entrepreneur', 'blue-collar', 'admin.'}", --> ,{'unemployed'},0.5,0.9512195121951219
"{'entrepreneur', 'blue-collar', 'unemployed'}", --> ,{'admin.'},0.5,1.0
"{'entrepreneur', 'admin.', 'unemployed'}", --> ,{'blue-collar'},0.5,1.0
"{'blue-collar', 'admin.', 'unemployed'}", --> ,{'entrepreneur'},0.5,0.9285714285714286
{'housemaid'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5769230769230769,0.7627118644067796
{'management'}, --> ,"{'housemaid', 'admin.', 'blue-collar'}",0.5769230769230769,0.8823529411764705
{'admin.'}, --> ,"{'housemaid', 'management', 'blue-collar'}",0.5769230769230769,0.8823529411764705
{'blue-collar'}, --> ,"{'housemaid', 'management', 'admin.'}",0.5769230769230769,0.9183673469387754
"{'housemaid', 'management'}", --> ,"{'blue-collar', 'admin.'}",0.5769230769230769,0.9183673469387754
"{'housemaid', 'admin.'}", --> ,"{'blue-collar', 'management'}",0.5769230769230769,0.8999999999999998
"{'housemaid', 'blue-collar'}", --> ,"{'management', 'admin.'}",0.5769230769230769,0.9374999999999999
"{'management', 'admin.'}", --> ,"{'housemaid', 'blue-collar'}",0.5769230769230769,0.9574468085106382
"{'blue-collar', 'management'}", --> ,"{'housemaid', 'admin.'}",0.5769230769230769,0.9782608695652173
"{'blue-collar', 'admin.'}", --> ,"{'housemaid', 'management'}",0.5769230769230769,0.9574468085106382
"{'housemaid', 'management', 'admin.'}", --> ,{'blue-collar'},0.5769230769230769,0.9574468085106382
"{'housemaid', 'management', 'blue-collar'}", --> ,{'admin.'},0.5769230769230769,0.9782608695652173
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'management'},0.5769230769230769,0.9782608695652173
"{'blue-collar', 'management', 'admin.'}", --> ,{'housemaid'},0.5769230769230769,1.0
{'retired'}, --> ,"{'housemaid', 'admin.', 'blue-collar'}",0.5,0.582089552238806
{'housemaid'}, --> ,"{'blue-collar', 'retired', 'admin.'}",0.5,0.6610169491525424
{'admin.'}, --> ,"{'housemaid', 'retired', 'blue-collar'}",0.5,0.7647058823529411
{'blue-collar'}, --> ,"{'housemaid', 'retired', 'admin.'}",0.5,0.7959183673469388
"{'housemaid', 'retired'}", --> ,"{'blue-collar', 'admin.'}",0.5,0.75
"{'admin.', 'retired'}", --> ,"{'housemaid', 'blue-collar'}",0.5,0.9069767441860465
"{'blue-collar', 'retired'}", --> ,"{'housemaid', 'admin.'}",0.5,0.9512195121951219
"{'housemaid', 'admin.'}", --> ,"{'blue-collar', 'retired'}",0.5,0.7799999999999999
"{'housemaid', 'blue-collar'}", --> ,"{'retired', 'admin.'}",0.5,0.8125
"{'blue-collar', 'admin.'}", --> ,"{'housemaid', 'retired'}",0.5,0.8297872340425533
"{'admin.', 'housemaid', 'retired'}", --> ,{'blue-collar'},0.5,0.9069767441860465
"{'housemaid', 'retired', 'blue-collar'}", --> ,{'admin.'},0.5,0.9512195121951219
"{'admin.', 'blue-collar', 'retired'}", --> ,{'housemaid'},0.5,1.0
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'retired'},0.5,0.8478260869565217
{'self-employed'}, --> ,"{'housemaid', 'admin.', 'blue-collar'}",0.5512820512820513,0.9555555555555557
{'housemaid'}, --> ,"{'self-employed', 'blue-collar', 'admin.'}",0.5512820512820513,0.728813559322034
{'admin.'}, --> ,"{'self-employed', 'housemaid', 'blue-collar'}",0.5512820512820513,0.8431372549019608
{'blue-collar'}, --> ,"{'self-employed', 'housemaid', 'admin.'}",0.5512820512820513,0.8775510204081634
"{'self-employed', 'housemaid'}", --> ,"{'blue-collar', 'admin.'}",0.5512820512820513,0.9555555555555557
"{'self-employed', 'admin.'}", --> ,"{'housemaid', 'blue-collar'}",0.5512820512820513,0.9555555555555557
"{'self-employed', 'blue-collar'}", --> ,"{'housemaid', 'admin.'}",0.5512820512820513,1.0
"{'housemaid', 'admin.'}", --> ,"{'self-employed', 'blue-collar'}",0.5512820512820513,0.86
"{'housemaid', 'blue-collar'}", --> ,"{'self-employed', 'admin.'}",0.5512820512820513,0.8958333333333334
"{'blue-collar', 'admin.'}", --> ,"{'self-employed', 'housemaid'}",0.5512820512820513,0.9148936170212767
"{'self-employed', 'housemaid', 'admin.'}", --> ,{'blue-collar'},0.5512820512820513,0.9555555555555557
"{'self-employed', 'housemaid', 'blue-collar'}", --> ,{'admin.'},0.5512820512820513,1.0
"{'self-employed', 'blue-collar', 'admin.'}", --> ,{'housemaid'},0.5512820512820513,1.0
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'self-employed'},0.5512820512820513,0.9347826086956522
{'services'}, --> ,"{'housemaid', 'blue-collar', 'admin.'}",0.5256410256410257,0.9534883720930232
{'housemaid'}, --> ,"{'blue-collar', 'admin.', 'services'}",0.5256410256410257,0.6949152542372882
{'admin.'}, --> ,"{'housemaid', 'blue-collar', 'services'}",0.5256410256410257,0.803921568627451
{'blue-collar'}, --> ,"{'housemaid', 'admin.', 'services'}",0.5256410256410257,0.8367346938775511
"{'housemaid', 'services'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,0.9761904761904763
"{'admin.', 'services'}", --> ,"{'housemaid', 'blue-collar'}",0.5256410256410257,0.9761904761904763
"{'blue-collar', 'services'}", --> ,"{'housemaid', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'housemaid', 'admin.'}", --> ,"{'blue-collar', 'services'}",0.5256410256410257,0.82
"{'housemaid', 'blue-collar'}", --> ,"{'admin.', 'services'}",0.5256410256410257,0.8541666666666666
"{'blue-collar', 'admin.'}", --> ,"{'housemaid', 'services'}",0.5256410256410257,0.8723404255319149
"{'housemaid', 'admin.', 'services'}", --> ,{'blue-collar'},0.5256410256410257,1.0
"{'blue-collar', 'housemaid', 'services'}", --> ,{'admin.'},0.5256410256410257,0.9761904761904763
"{'blue-collar', 'admin.', 'services'}", --> ,{'housemaid'},0.5256410256410257,0.9761904761904763
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'services'},0.5256410256410257,0.8913043478260869
{'technician'}, --> ,"{'housemaid', 'admin.', 'blue-collar'}",0.5769230769230769,0.8999999999999998
{'housemaid'}, --> ,"{'technician', 'blue-collar', 'admin.'}",0.5769230769230769,0.7627118644067796
{'admin.'}, --> ,"{'technician', 'housemaid', 'blue-collar'}",0.5769230769230769,0.8823529411764705
{'blue-collar'}, --> ,"{'technician', 'housemaid', 'admin.'}",0.5769230769230769,0.9183673469387754
"{'technician', 'housemaid'}", --> ,"{'blue-collar', 'admin.'}",0.5769230769230769,0.9374999999999999
"{'technician', 'admin.'}", --> ,"{'housemaid', 'blue-collar'}",0.5769230769230769,0.9374999999999999
"{'technician', 'blue-collar'}", --> ,"{'housemaid', 'admin.'}",0.5769230769230769,0.9574468085106382
"{'housemaid', 'admin.'}", --> ,"{'technician', 'blue-collar'}",0.5769230769230769,0.8999999999999998
"{'housemaid', 'blue-collar'}", --> ,"{'technician', 'admin.'}",0.5769230769230769,0.9374999999999999
"{'blue-collar', 'admin.'}", --> ,"{'technician', 'housemaid'}",0.5769230769230769,0.9574468085106382
"{'technician', 'housemaid', 'admin.'}", --> ,{'blue-collar'},0.5769230769230769,0.9574468085106382
"{'technician', 'housemaid', 'blue-collar'}", --> ,{'admin.'},0.5769230769230769,0.9782608695652173
"{'technician', 'blue-collar', 'admin.'}", --> ,{'housemaid'},0.5769230769230769,0.9782608695652173
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'technician'},0.5769230769230769,0.9782608695652173
{'unemployed'}, --> ,"{'housemaid', 'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
{'housemaid'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5384615384615384,0.711864406779661
{'admin.'}, --> ,"{'housemaid', 'blue-collar', 'unemployed'}",0.5384615384615384,0.8235294117647058
{'blue-collar'}, --> ,"{'housemaid', 'admin.', 'unemployed'}",0.5384615384615384,0.8571428571428571
"{'housemaid', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'admin.', 'unemployed'}", --> ,"{'housemaid', 'blue-collar'}",0.5384615384615384,0.9767441860465115
"{'blue-collar', 'unemployed'}", --> ,"{'housemaid', 'admin.'}",0.5384615384615384,1.0
"{'housemaid', 'admin.'}", --> ,"{'blue-collar', 'unemployed'}",0.5384615384615384,0.8399999999999999
"{'housemaid', 'blue-collar'}", --> ,"{'admin.', 'unemployed'}",0.5384615384615384,0.8749999999999999
"{'blue-collar', 'admin.'}", --> ,"{'housemaid', 'unemployed'}",0.5384615384615384,0.8936170212765957
"{'housemaid', 'admin.', 'unemployed'}", --> ,{'blue-collar'},0.5384615384615384,0.9767441860465115
"{'blue-collar', 'housemaid', 'unemployed'}", --> ,{'admin.'},0.5384615384615384,1.0
"{'blue-collar', 'admin.', 'unemployed'}", --> ,{'housemaid'},0.5384615384615384,1.0
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'unemployed'},0.5384615384615384,0.9130434782608695
{'unknown'}, --> ,"{'housemaid', 'admin.', 'blue-collar'}",0.5128205128205128,0.8333333333333333
{'housemaid'}, --> ,"{'unknown', 'blue-collar', 'admin.'}",0.5128205128205128,0.6779661016949152
{'admin.'}, --> ,"{'unknown', 'housemaid', 'blue-collar'}",0.5128205128205128,0.784313725490196
{'blue-collar'}, --> ,"{'unknown', 'housemaid', 'admin.'}",0.5128205128205128,0.8163265306122448
"{'unknown', 'housemaid'}", --> ,"{'blue-collar', 'admin.'}",0.5128205128205128,0.851063829787234
"{'unknown', 'admin.'}", --> ,"{'housemaid', 'blue-collar'}",0.5128205128205128,0.9090909090909091
"{'unknown', 'blue-collar'}", --> ,"{'housemaid', 'admin.'}",0.5128205128205128,0.9756097560975608
"{'housemaid', 'admin.'}", --> ,"{'unknown', 'blue-collar'}",0.5128205128205128,0.7999999999999998
"{'housemaid', 'blue-collar'}", --> ,"{'unknown', 'admin.'}",0.5128205128205128,0.8333333333333333
"{'blue-collar', 'admin.'}", --> ,"{'unknown', 'housemaid'}",0.5128205128205128,0.851063829787234
"{'unknown', 'housemaid', 'admin.'}", --> ,{'blue-collar'},0.5128205128205128,0.9090909090909091
"{'unknown', 'housemaid', 'blue-collar'}", --> ,{'admin.'},0.5128205128205128,0.9756097560975608
"{'unknown', 'blue-collar', 'admin.'}", --> ,{'housemaid'},0.5128205128205128,1.0
"{'housemaid', 'admin.', 'blue-collar'}", --> ,{'unknown'},0.5128205128205128,0.8695652173913042
{'self-employed'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5512820512820513,0.9555555555555557
{'blue-collar'}, --> ,"{'self-employed', 'management', 'admin.'}",0.5512820512820513,0.8775510204081634
{'management'}, --> ,"{'self-employed', 'blue-collar', 'admin.'}",0.5512820512820513,0.8431372549019608
{'admin.'}, --> ,"{'self-employed', 'blue-collar', 'management'}",0.5512820512820513,0.8431372549019608
"{'self-employed', 'blue-collar'}", --> ,"{'management', 'admin.'}",0.5512820512820513,1.0
"{'self-employed', 'management'}", --> ,"{'blue-collar', 'admin.'}",0.5512820512820513,0.9772727272727274
"{'self-employed', 'admin.'}", --> ,"{'blue-collar', 'management'}",0.5512820512820513,0.9555555555555557
"{'blue-collar', 'management'}", --> ,"{'self-employed', 'admin.'}",0.5512820512820513,0.9347826086956522
"{'blue-collar', 'admin.'}", --> ,"{'self-employed', 'management'}",0.5512820512820513,0.9148936170212767
"{'management', 'admin.'}", --> ,"{'self-employed', 'blue-collar'}",0.5512820512820513,0.9148936170212767
"{'self-employed', 'blue-collar', 'management'}", --> ,{'admin.'},0.5512820512820513,1.0
"{'self-employed', 'blue-collar', 'admin.'}", --> ,{'management'},0.5512820512820513,1.0
"{'self-employed', 'management', 'admin.'}", --> ,{'blue-collar'},0.5512820512820513,0.9772727272727274
"{'blue-collar', 'management', 'admin.'}", --> ,{'self-employed'},0.5512820512820513,0.9555555555555557
{'blue-collar'}, --> ,"{'management', 'admin.', 'services'}",0.5256410256410257,0.8367346938775511
{'management'}, --> ,"{'blue-collar', 'admin.', 'services'}",0.5256410256410257,0.803921568627451
{'admin.'}, --> ,"{'blue-collar', 'management', 'services'}",0.5256410256410257,0.803921568627451
{'services'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'blue-collar', 'management'}", --> ,"{'admin.', 'services'}",0.5256410256410257,0.8913043478260869
"{'blue-collar', 'admin.'}", --> ,"{'management', 'services'}",0.5256410256410257,0.8723404255319149
"{'blue-collar', 'services'}", --> ,"{'management', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'management', 'admin.'}", --> ,"{'blue-collar', 'services'}",0.5256410256410257,0.8723404255319149
"{'management', 'services'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,1.0
"{'admin.', 'services'}", --> ,"{'blue-collar', 'management'}",0.5256410256410257,0.9761904761904763
"{'blue-collar', 'management', 'admin.'}", --> ,{'services'},0.5256410256410257,0.9111111111111112
"{'blue-collar', 'management', 'services'}", --> ,{'admin.'},0.5256410256410257,1.0
"{'blue-collar', 'admin.', 'services'}", --> ,{'management'},0.5256410256410257,0.9761904761904763
"{'management', 'admin.', 'services'}", --> ,{'blue-collar'},0.5256410256410257,1.0
{'technician'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5641025641025641,0.8799999999999999
{'blue-collar'}, --> ,"{'technician', 'management', 'admin.'}",0.5641025641025641,0.8979591836734694
{'management'}, --> ,"{'technician', 'blue-collar', 'admin.'}",0.5641025641025641,0.8627450980392156
{'admin.'}, --> ,"{'technician', 'blue-collar', 'management'}",0.5641025641025641,0.8627450980392156
"{'technician', 'blue-collar'}", --> ,"{'management', 'admin.'}",0.5641025641025641,0.9361702127659575
"{'technician', 'management'}", --> ,"{'blue-collar', 'admin.'}",0.5641025641025641,0.9361702127659575
"{'technician', 'admin.'}", --> ,"{'blue-collar', 'management'}",0.5641025641025641,0.9166666666666666
"{'blue-collar', 'management'}", --> ,"{'technician', 'admin.'}",0.5641025641025641,0.9565217391304347
"{'blue-collar', 'admin.'}", --> ,"{'technician', 'management'}",0.5641025641025641,0.9361702127659575
"{'management', 'admin.'}", --> ,"{'technician', 'blue-collar'}",0.5641025641025641,0.9361702127659575
"{'technician', 'blue-collar', 'management'}", --> ,{'admin.'},0.5641025641025641,1.0
"{'technician', 'blue-collar', 'admin.'}", --> ,{'management'},0.5641025641025641,0.9565217391304347
"{'technician', 'management', 'admin.'}", --> ,{'blue-collar'},0.5641025641025641,0.9565217391304347
"{'blue-collar', 'management', 'admin.'}", --> ,{'technician'},0.5641025641025641,0.9777777777777779
{'blue-collar'}, --> ,"{'management', 'admin.', 'unemployed'}",0.5384615384615384,0.8571428571428571
{'management'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5384615384615384,0.8235294117647058
{'admin.'}, --> ,"{'blue-collar', 'management', 'unemployed'}",0.5384615384615384,0.8235294117647058
{'unemployed'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'blue-collar', 'management'}", --> ,"{'admin.', 'unemployed'}",0.5384615384615384,0.9130434782608695
"{'blue-collar', 'admin.'}", --> ,"{'management', 'unemployed'}",0.5384615384615384,0.8936170212765957
"{'blue-collar', 'unemployed'}", --> ,"{'management', 'admin.'}",0.5384615384615384,1.0
"{'management', 'admin.'}", --> ,"{'blue-collar', 'unemployed'}",0.5384615384615384,0.8936170212765957
"{'management', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'admin.', 'unemployed'}", --> ,"{'blue-collar', 'management'}",0.5384615384615384,0.9767441860465115
"{'blue-collar', 'management', 'admin.'}", --> ,{'unemployed'},0.5384615384615384,0.9333333333333333
"{'blue-collar', 'management', 'unemployed'}", --> ,{'admin.'},0.5384615384615384,1.0
"{'blue-collar', 'admin.', 'unemployed'}", --> ,{'management'},0.5384615384615384,1.0
"{'management', 'admin.', 'unemployed'}", --> ,{'blue-collar'},0.5384615384615384,0.9767441860465115
{'unknown'}, --> ,"{'blue-collar', 'management', 'admin.'}",0.5128205128205128,0.8333333333333333
{'blue-collar'}, --> ,"{'unknown', 'management', 'admin.'}",0.5128205128205128,0.8163265306122448
{'management'}, --> ,"{'unknown', 'blue-collar', 'admin.'}",0.5128205128205128,0.784313725490196
{'admin.'}, --> ,"{'unknown', 'blue-collar', 'management'}",0.5128205128205128,0.784313725490196
"{'unknown', 'blue-collar'}", --> ,"{'management', 'admin.'}",0.5128205128205128,0.9756097560975608
"{'unknown', 'management'}", --> ,"{'blue-collar', 'admin.'}",0.5128205128205128,0.9302325581395348
"{'unknown', 'admin.'}", --> ,"{'blue-collar', 'management'}",0.5128205128205128,0.9090909090909091
"{'blue-collar', 'management'}", --> ,"{'unknown', 'admin.'}",0.5128205128205128,0.8695652173913042
"{'blue-collar', 'admin.'}", --> ,"{'unknown', 'management'}",0.5128205128205128,0.851063829787234
"{'management', 'admin.'}", --> ,"{'unknown', 'blue-collar'}",0.5128205128205128,0.851063829787234
"{'unknown', 'blue-collar', 'management'}", --> ,{'admin.'},0.5128205128205128,1.0
"{'unknown', 'blue-collar', 'admin.'}", --> ,{'management'},0.5128205128205128,1.0
"{'unknown', 'management', 'admin.'}", --> ,{'blue-collar'},0.5128205128205128,0.9523809523809523
"{'blue-collar', 'management', 'admin.'}", --> ,{'unknown'},0.5128205128205128,0.8888888888888888
{'self-employed'}, --> ,"{'blue-collar', 'admin.', 'services'}",0.5256410256410257,0.9111111111111112
{'blue-collar'}, --> ,"{'self-employed', 'admin.', 'services'}",0.5256410256410257,0.8367346938775511
{'admin.'}, --> ,"{'self-employed', 'blue-collar', 'services'}",0.5256410256410257,0.803921568627451
{'services'}, --> ,"{'self-employed', 'blue-collar', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'self-employed', 'blue-collar'}", --> ,"{'admin.', 'services'}",0.5256410256410257,0.9534883720930232
"{'self-employed', 'admin.'}", --> ,"{'blue-collar', 'services'}",0.5256410256410257,0.9111111111111112
"{'self-employed', 'services'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,1.0
"{'blue-collar', 'admin.'}", --> ,"{'self-employed', 'services'}",0.5256410256410257,0.8723404255319149
"{'blue-collar', 'services'}", --> ,"{'self-employed', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'admin.', 'services'}", --> ,"{'self-employed', 'blue-collar'}",0.5256410256410257,0.9761904761904763
"{'self-employed', 'blue-collar', 'admin.'}", --> ,{'services'},0.5256410256410257,0.9534883720930232
"{'self-employed', 'blue-collar', 'services'}", --> ,{'admin.'},0.5256410256410257,1.0
"{'self-employed', 'admin.', 'services'}", --> ,{'blue-collar'},0.5256410256410257,1.0
"{'blue-collar', 'admin.', 'services'}", --> ,{'self-employed'},0.5256410256410257,0.9761904761904763
{'technician'}, --> ,"{'self-employed', 'blue-collar', 'admin.'}",0.5384615384615384,0.8399999999999999
{'self-employed'}, --> ,"{'technician', 'blue-collar', 'admin.'}",0.5384615384615384,0.9333333333333333
{'blue-collar'}, --> ,"{'technician', 'self-employed', 'admin.'}",0.5384615384615384,0.8571428571428571
{'admin.'}, --> ,"{'technician', 'self-employed', 'blue-collar'}",0.5384615384615384,0.8235294117647058
"{'technician', 'self-employed'}", --> ,"{'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'technician', 'blue-collar'}", --> ,"{'self-employed', 'admin.'}",0.5384615384615384,0.8936170212765957
"{'technician', 'admin.'}", --> ,"{'self-employed', 'blue-collar'}",0.5384615384615384,0.8749999999999999
"{'self-employed', 'blue-collar'}", --> ,"{'technician', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'self-employed', 'admin.'}", --> ,"{'technician', 'blue-collar'}",0.5384615384615384,0.9333333333333333
"{'blue-collar', 'admin.'}", --> ,"{'technician', 'self-employed'}",0.5384615384615384,0.8936170212765957
"{'technician', 'self-employed', 'blue-collar'}", --> ,{'admin.'},0.5384615384615384,1.0
"{'technician', 'self-employed', 'admin.'}", --> ,{'blue-collar'},0.5384615384615384,0.9767441860465115
"{'technician', 'blue-collar', 'admin.'}", --> ,{'self-employed'},0.5384615384615384,0.9130434782608695
"{'self-employed', 'blue-collar', 'admin.'}", --> ,{'technician'},0.5384615384615384,0.9767441860465115
{'self-employed'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5256410256410257,0.9111111111111112
{'blue-collar'}, --> ,"{'self-employed', 'admin.', 'unemployed'}",0.5256410256410257,0.8367346938775511
{'admin.'}, --> ,"{'self-employed', 'blue-collar', 'unemployed'}",0.5256410256410257,0.803921568627451
{'unemployed'}, --> ,"{'self-employed', 'blue-collar', 'admin.'}",0.5256410256410257,0.9534883720930232
"{'self-employed', 'blue-collar'}", --> ,"{'admin.', 'unemployed'}",0.5256410256410257,0.9534883720930232
"{'self-employed', 'admin.'}", --> ,"{'blue-collar', 'unemployed'}",0.5256410256410257,0.9111111111111112
"{'self-employed', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,1.0
"{'blue-collar', 'admin.'}", --> ,"{'self-employed', 'unemployed'}",0.5256410256410257,0.8723404255319149
"{'blue-collar', 'unemployed'}", --> ,"{'self-employed', 'admin.'}",0.5256410256410257,0.9761904761904763
"{'admin.', 'unemployed'}", --> ,"{'self-employed', 'blue-collar'}",0.5256410256410257,0.9534883720930232
"{'self-employed', 'blue-collar', 'admin.'}", --> ,{'unemployed'},0.5256410256410257,0.9534883720930232
"{'self-employed', 'blue-collar', 'unemployed'}", --> ,{'admin.'},0.5256410256410257,1.0
"{'self-employed', 'admin.', 'unemployed'}", --> ,{'blue-collar'},0.5256410256410257,1.0
"{'blue-collar', 'admin.', 'unemployed'}", --> ,{'self-employed'},0.5256410256410257,0.9761904761904763
{'technician'}, --> ,"{'blue-collar', 'admin.', 'services'}",0.5384615384615384,0.8399999999999999
{'blue-collar'}, --> ,"{'technician', 'admin.', 'services'}",0.5384615384615384,0.8571428571428571
{'admin.'}, --> ,"{'technician', 'blue-collar', 'services'}",0.5384615384615384,0.8235294117647058
{'services'}, --> ,"{'technician', 'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'technician', 'blue-collar'}", --> ,"{'admin.', 'services'}",0.5384615384615384,0.8936170212765957
"{'technician', 'admin.'}", --> ,"{'blue-collar', 'services'}",0.5384615384615384,0.8749999999999999
"{'technician', 'services'}", --> ,"{'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'blue-collar', 'admin.'}", --> ,"{'technician', 'services'}",0.5384615384615384,0.8936170212765957
"{'blue-collar', 'services'}", --> ,"{'technician', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'admin.', 'services'}", --> ,"{'technician', 'blue-collar'}",0.5384615384615384,1.0
"{'technician', 'blue-collar', 'admin.'}", --> ,{'services'},0.5384615384615384,0.9130434782608695
"{'technician', 'blue-collar', 'services'}", --> ,{'admin.'},0.5384615384615384,0.9767441860465115
"{'technician', 'admin.', 'services'}", --> ,{'blue-collar'},0.5384615384615384,1.0
"{'blue-collar', 'admin.', 'services'}", --> ,{'technician'},0.5384615384615384,1.0
{'unemployed'}, --> ,"{'blue-collar', 'admin.', 'services'}",0.5256410256410257,0.9534883720930232
{'blue-collar'}, --> ,"{'unemployed', 'admin.', 'services'}",0.5256410256410257,0.8367346938775511
{'admin.'}, --> ,"{'blue-collar', 'unemployed', 'services'}",0.5256410256410257,0.803921568627451
{'services'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5256410256410257,0.9534883720930232
"{'blue-collar', 'unemployed'}", --> ,"{'admin.', 'services'}",0.5256410256410257,0.9761904761904763
"{'admin.', 'unemployed'}", --> ,"{'blue-collar', 'services'}",0.5256410256410257,0.9534883720930232
"{'services', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5256410256410257,1.0
"{'blue-collar', 'admin.'}", --> ,"{'unemployed', 'services'}",0.5256410256410257,0.8723404255319149
"{'blue-collar', 'services'}", --> ,"{'admin.', 'unemployed'}",0.5256410256410257,0.9534883720930232
"{'admin.', 'services'}", --> ,"{'blue-collar', 'unemployed'}",0.5256410256410257,0.9761904761904763
"{'blue-collar', 'admin.', 'unemployed'}", --> ,{'services'},0.5256410256410257,0.9761904761904763
"{'blue-collar', 'services', 'unemployed'}", --> ,{'admin.'},0.5256410256410257,1.0
"{'services', 'admin.', 'unemployed'}", --> ,{'blue-collar'},0.5256410256410257,1.0
"{'blue-collar', 'admin.', 'services'}", --> ,{'unemployed'},0.5256410256410257,0.9761904761904763
{'technician'}, --> ,"{'blue-collar', 'admin.', 'unemployed'}",0.5384615384615384,0.8399999999999999
{'blue-collar'}, --> ,"{'technician', 'admin.', 'unemployed'}",0.5384615384615384,0.8571428571428571
{'admin.'}, --> ,"{'technician', 'blue-collar', 'unemployed'}",0.5384615384615384,0.8235294117647058
{'unemployed'}, --> ,"{'technician', 'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
"{'technician', 'blue-collar'}", --> ,"{'admin.', 'unemployed'}",0.5384615384615384,0.8936170212765957
"{'technician', 'admin.'}", --> ,"{'blue-collar', 'unemployed'}",0.5384615384615384,0.8749999999999999
"{'technician', 'unemployed'}", --> ,"{'blue-collar', 'admin.'}",0.5384615384615384,0.9767441860465115
