TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
1821,1,9,7,5,1,5,5,2,3,2,0
1822,1,13,5,5,6,3,8,3,2,1,1
1823,0,19,6,8,4,4,2,4,3,1,0
1824,0,18,11,7,1,1,0,0,4,1,0
1825,1,2,11,5,2,1,0,6,1,1,1
1826,0,14,3,1,7,5,4,2,3,2,0
1827,1,4,4,2,3,6,2,1,2,3,1
1828,0,2,11,1,1,3,3,0,1,0,1
1829,1,6,10,2,1,6,3,1,1,0,1
1830,1,3,6,2,4,0,6,4,2,1,0
1831,0,7,1,9,4,0,7,3,2,1,1
1832,1,7,1,7,4,4,7,5,0,3,0
1833,1,3,10,1,1,7,5,6,4,1,1
1834,0,15,1,3,6,5,9,4,1,0,1
1835,1,19,10,1,3,3,0,1,3,2,0
1836,1,7,6,9,6,3,4,0,4,2,0
1837,1,14,3,5,6,1,6,0,3,2,0
1838,0,1,3,5,6,3,4,4,2,2,1
1839,0,14,10,0,6,0,1,3,3,3,0
1840,0,2,7,8,4,2,8,1,3,0,1
1841,0,3,1,0,0,2,5,2,1,0,1
1842,0,3,8,6,1,1,5,2,1,2,0
1843,1,12,5,0,0,7,9,1,3,0,1
1844,1,14,0,8,3,6,3,2,4,2,1
1845,1,3,7,1,3,1,3,4,4,1,0
1846,0,12,3,5,2,3,3,1,2,3,1
1847,1,0,2,2,0,2,3,1,4,2,1
1848,0,16,7,6,0,5,1,3,3,2,0
1849,1,0,8,6,1,0,3,2,2,0,1
1850,1,2,1,7,4,2,9,6,1,2,1
1851,1,10,6,0,2,6,4,1,0,3,1
1852,0,12,7,7,3,2,5,0,1,2,0
1853,0,15,9,9,6,7,7,3,3,0,1
1854,1,14,1,2,6,4,0,1,3,3,0
1855,0,15,9,4,2,3,8,4,3,0,1
1856,1,10,3,4,1,5,3,4,0,3,0
1857,1,9,9,1,2,4,9,3,2,0,0
1858,1,9,10,2,0,7,7,0,3,0,1
1859,0,14,8,2,2,2,2,1,0,2,1
1860,0,19,5,4,6,6,4,0,1,0,0
1861,1,2,2,2,7,0,7,0,0,1,0
1862,0,4,4,2,4,6,2,4,1,0,0
1863,1,13,10,4,7,5,8,4,3,2,0
1864,0,10,10,1,4,6,3,1,2,2,0
1865,1,5,6,3,2,2,5,6,1,1,1
1866,0,1,0,7,6,3,1,3,1,0,1
1867,1,3,8,2,3,3,0,1,0,0,0
1868,1,14,0,6,6,5,2,6,2,1,1
1869,0,15,9,5,0,1,5,5,3,3,1
1870,1,7,11,2,7,0,2,1,4,2,1
1871,0,1,3,5,0,0,0,4,0,0,1
1872,1,18,3,5,4,6,3,1,3,2,1
1873,1,1,10,6,0,1,6,5,3,2,1
1874,0,6,1,0,6,3,0,0,4,1,1
1875,1,1,7,0,3,6,4,5,4,0,1
1876,1,8,9,2,6,2,7,5,4,3,0
1877,0,1,2,7,2,7,3,6,2,2,1
1878,1,5,4,2,4,5,6,4,4,0,0
1879,1,6,10,2,4,7,1,1,2,3,0
1880,1,15,4,7,5,0,2,4,3,2,0
1881,0,16,4,5,5,1,4,0,1,3,0
1882,1,15,10,6,5,6,1,2,4,3,1
1883,0,12,11,1,7,2,6,0,1,3,0
1884,0,7,7,1,2,7,7,6,0,1,1
1885,0,19,3,3,5,5,5,1,3,2,0
1886,0,6,0,0,5,1,2,2,3,1,0
1887,0,7,6,8,7,0,1,6,1,0,0
1888,0,1,9,4,0,6,8,3,4,1,1
1889,0,3,2,0,2,4,8,3,3,1,1
1890,1,7,4,2,4,4,4,5,3,0,0
1891,0,12,9,0,7,3,2,0,1,3,0
1892,0,4,7,8,7,7,9,4,2,0,1
1893,0,11,2,1,5,6,8,4,3,1,0
1894,1,17,5,7,4,2,8,0,3,1,1
1895,0,4,11,4,4,3,8,1,1,0,0
1896,1,0,9,5,5,4,7,6,2,0,1
1897,1,7,4,1,4,4,6,4,3,2,0
1898,1,3,6,5,5,3,8,3,2,0,0
1899,0,16,10,1,4,6,9,6,2,2,0
1900,1,0,6,1,6,1,3,1,0,3,1
1901,1,8,7,1,6,2,7,4,2,0,0
1902,1,13,9,9,6,2,8,5,4,2,0
1903,1,19,3,6,7,0,8,1,2,1,0
1904,0,9,2,2,1,6,7,3,3,0,1
1905,0,4,9,7,1,2,2,6,2,0,0
1906,0,11,7,2,6,3,4,2,0,2,0
1907,1,6,6,0,5,1,2,4,1,3,0
1908,1,0,11,5,1,7,5,4,0,0,1
1909,1,18,8,8,7,0,2,2,2,0,1
1910,0,9,6,6,7,5,6,0,1,1,0
1911,1,13,8,9,5,7,0,6,2,2,1
1912,1,15,2,7,2,0,2,0,0,3,0
1913,1,19,1,7,0,1,6,6,4,1,1
1914,0,5,11,6,1,7,3,4,1,1,1
1915,0,17,3,1,3,7,8,1,4,1,1
1916,0,7,6,0,7,4,3,3,0,0,0
1917,0,1,11,0,0,7,1,5,4,2,1
1918,0,3,0,8,0,5,2,2,0,2,0
1919,0,10,3,5,5,0,8,1,3,0,0
1920,1,9,9,9,4,1,4,0,4,0,0
1921,1,17,11,8,2,1,3,0,1,0,1
1922,1,7,7,7,3,4,3,1,1,3,0
1923,1,12,2,2,7,0,3,1,1,1,0
1924,1,14,6,8,1,2,4,0,2,1,1
1925,1,9,5,7,5,0,7,4,3,3,1
1926,0,7,2,2,0,0,6,4,2,1,0
1927,0,19,11,0,2,3,1,0,0,2,1
1928,0,9,9,2,5,5,7,1,0,3,1
1929,1,1,2,7,6,3,9,0,3,2,1
1930,1,9,8,6,6,1,0,3,1,2,0
1931,1,6,9,1,3,7,7,2,4,0,0
1932,1,7,0,2,0,7,5,3,2,3,1
1933,0,12,2,5,3,5,5,1,4,2,0
1934,0,19,11,6,6,1,8,6,2,3,0
1935,0,14,8,7,7,2,3,1,1,0,0
1936,0,4,3,6,4,6,1,3,3,0,0
1937,0,12,10,7,4,7,9,1,0,1,1
1938,1,6,7,8,0,1,6,3,3,3,1
1939,0,19,5,6,3,0,2,1,1,0,0
1940,1,17,6,7,7,2,9,1,4,0,0
1941,0,19,7,3,0,1,1,5,2,2,1
1942,1,12,2,9,2,5,3,0,4,2,0
1943,0,3,11,5,2,0,9,5,3,1,1
1944,0,8,8,6,7,4,7,4,2,1,1
1945,1,9,4,9,5,7,8,1,1,2,0
1946,1,6,7,1,1,6,3,4,3,3,1
1947,0,5,1,8,3,7,4,4,0,1,1
1948,1,18,9,6,2,1,0,5,1,0,0
1949,1,10,3,3,3,7,9,3,3,2,0
1950,1,2,5,7,1,1,5,0,4,0,1
1951,1,19,6,7,1,6,0,6,1,0,1
1952,1,1,6,6,1,7,0,1,2,0,1
1953,0,19,9,4,1,5,2,2,4,0,0
1954,0,12,2,2,2,3,3,5,3,1,1
1955,0,3,3,6,0,2,2,2,4,1,0
1956,1,12,6,6,6,5,2,2,0,0,0
1957,1,2,0,8,2,5,6,3,4,3,1
1958,1,11,0,1,2,5,9,5,3,2,0
1959,0,14,1,0,4,3,5,0,1,1,1
1960,1,0,4,5,5,5,6,4,2,3,1
1961,0,17,11,9,4,2,2,1,0,0,0
1962,1,4,9,9,5,7,6,4,0,2,0
1963,1,17,1,9,3,3,0,2,3,3,0
1964,0,4,11,0,1,0,5,1,2,0,0
1965,0,9,3,7,5,4,6,6,4,3,0
1966,1,12,7,3,7,1,0,1,4,3,0
1967,1,9,0,2,6,4,8,2,1,1,0
1968,0,17,4,2,6,5,8,4,4,2,0
1969,0,11,2,6,4,2,1,3,1,1,0
1970,1,1,5,8,7,1,4,3,1,2,1
1971,0,4,8,3,4,6,4,6,3,1,0
1972,0,1,0,6,2,4,1,3,4,3,1
1973,0,18,2,2,6,1,0,0,3,3,0
1974,0,12,1,4,0,1,8,4,1,3,1
1975,0,18,1,8,7,2,2,6,4,3,1
1976,1,3,1,6,0,0,3,3,0,0,1
1977,1,12,6,6,1,3,1,0,2,3,0
1978,1,1,7,8,7,5,8,0,2,1,1
1979,0,7,2,2,0,6,0,0,0,3,0
1980,0,18,4,2,4,2,8,1,2,0,0
1981,1,2,8,1,1,4,6,2,4,2,0
1982,1,4,0,4,2,4,6,0,2,0,0
1983,0,10,4,1,1,4,3,3,1,1,0
1984,1,0,5,7,1,7,8,4,0,1,1
1985,0,5,11,1,4,3,6,3,1,1,0
1986,1,8,10,5,4,2,8,6,0,1,1
1987,1,5,2,8,2,3,5,6,2,3,1
1988,0,6,3,6,3,6,0,1,4,2,0
1989,0,14,5,2,0,1,9,3,2,2,0
1990,1,8,9,2,7,6,8,4,4,0,1
1991,1,14,0,8,5,1,5,0,4,1,1
1992,0,5,5,2,3,5,5,5,2,1,1
1993,1,12,2,4,1,1,0,2,3,0,0
1994,1,4,5,3,3,0,0,5,0,0,1
1995,1,17,1,4,2,1,3,1,1,1,0
1996,0,1,11,4,0,0,0,6,4,2,1
1997,0,2,5,7,2,1,3,2,4,1,1
1998,1,15,2,5,2,3,0,1,4,3,0
1999,1,0,0,7,7,2,5,5,1,0,1
2000,0,12,6,2,6,4,8,0,0,0,0
2001,0,17,4,3,4,6,0,2,4,0,0
2002,0,2,4,9,2,0,1,6,4,3,1
2003,0,15,6,7,4,4,0,4,3,2,0
2004,1,15,3,0,3,3,6,3,0,3,0
2005,1,17,3,5,4,4,1,4,1,0,0
2006,1,12,4,3,1,2,4,5,1,2,0
2007,1,12,0,4,5,3,2,4,1,0,0
2008,1,9,10,5,7,0,1,0,1,1,0
2009,0,11,4,2,1,0,3,2,4,2,0
2010,0,16,1,5,5,7,7,2,1,3,1
2011,1,19,3,0,1,7,8,6,1,3,1
2012,0,4,0,9,6,6,9,5,1,3,1
2013,0,9,9,5,3,1,7,3,1,0,1
2014,1,6,10,7,5,6,7,1,2,2,1
2015,0,9,8,0,7,3,2,3,3,1,0
2016,1,18,7,9,6,4,7,6,4,0,1
2017,0,5,9,5,4,4,9,1,1,3,0
2018,1,11,4,3,5,2,3,0,0,0,0
2019,0,11,0,9,3,2,6,4,4,0,0
2020,0,9,0,7,2,3,4,3,0,3,1
2021,0,1,1,4,7,5,6,5,1,2,1
2022,0,4,6,4,3,4,9,0,4,3,0
2023,0,13,1,0,6,5,5,3,2,2,1
2024,1,13,6,3,2,7,1,2,2,3,0
2025,0,14,7,3,5,4,5,5,3,3,1
2026,0,15,4,0,6,1,6,2,4,0,0
2027,0,9,8,8,7,7,7,5,4,2,1
2028,1,2,5,8,1,0,0,4,4,3,1
2029,0,16,6,3,5,5,7,1,0,3,1
2030,0,1,2,8,4,5,8,5,3,1,1
2031,0,14,8,2,6,3,0,2,3,2,0
2032,1,13,11,4,0,6,2,3,3,2,1
2033,0,5,0,1,1,5,4,4,4,0,0
2034,0,6,0,6,0,4,8,0,2,1,0
2035,0,0,11,7,7,2,7,0,1,2,1
2036,0,1,3,2,7,4,5,3,1,3,1
2037,1,18,5,5,1,0,7,0,1,3,1
2038,0,12,5,9,4,6,5,5,0,0,1
2039,1,17,7,0,7,5,1,0,1,2,0
2040,1,9,7,9,3,2,2,1,2,0,0
2041,1,3,10,7,7,0,5,1,2,3,0
2042,1,3,11,0,2,7,2,2,1,1,1
2043,0,19,6,8,5,1,3,2,3,1,0
2044,0,7,11,8,7,4,1,5,2,1,1
2045,0,6,4,0,3,4,4,6,2,1,0
2046,1,7,2,4,0,7,1,1,3,3,1
2047,0,5,10,7,0,0,8,1,2,1,0
2048,1,7,2,9,5,2,5,1,0,3,0
2049,1,3,3,3,6,0,4,0,3,1,0
2050,1,19,7,9,6,7,2,3,3,1,0
2051,0,7,7,8,1,4,8,5,2,2,1
2052,0,5,5,1,5,3,3,4,2,3,0
2053,1,7,7,5,1,0,6,4,3,1,0
2054,0,16,7,5,4,4,2,2,0,1,0
2055,0,19,1,7,3,5,1,5,1,1,1
2056,0,9,7,3,2,3,2,6,3,2,1
2057,0,1,11,9,1,5,9,4,1,0,1
2058,0,13,2,5,4,0,3,5,0,1,1
2059,0,13,7,1,2,0,4,4,3,0,1
2060,0,11,8,3,2,4,9,6,1,2,1
2061,0,6,9,8,1,3,2,4,4,1,0
2062,1,10,7,4,2,1,9,3,4,1,0
2063,1,3,11,0,1,5,6,1,2,2,1
2064,0,18,8,4,2,6,4,5,0,3,1
2065,0,14,5,8,1,1,0,3,0,1,0
2066,0,0,7,5,3,6,8,2,4,0,1
2067,0,3,11,9,0,5,2,4,4,2,0
2068,1,18,4,6,7,4,2,6,0,1,1
2069,1,19,8,2,6,5,1,4,0,1,0
2070,0,19,8,2,0,2,2,1,3,0,0
2071,1,5,3,3,4,1,7,1,0,3,0
2072,1,0,10,6,1,0,6,1,4,1,1
2073,1,16,1,3,1,0,9,2,2,1,0
2074,1,13,8,7,2,1,1,3,3,1,0
2075,1,6,9,2,1,2,9,5,4,0,0
2076,1,16,5,8,3,3,9,6,4,2,1
2077,0,9,4,4,1,2,1,5,2,2,1
2078,1,5,11,3,5,4,3,4,1,0,1
2079,0,17,7,4,6,4,3,1,2,2,0
2080,1,17,5,0,7,0,4,0,3,2,1
2081,1,9,1,7,4,2,4,1,3,1,0
2082,0,9,4,6,1,1,2,2,0,0,0
2083,0,19,1,3,5,0,6,2,0,1,1
2084,1,0,1,4,0,3,9,0,3,3,1
2085,0,1,11,2,6,7,9,2,4,3,1
2086,1,13,4,8,6,2,5,0,2,0,1
2087,1,4,11,4,6,0,7,6,2,0,1
2088,1,19,7,2,2,5,9,3,4,3,0
2089,1,17,7,4,0,7,0,2,1,3,1
2090,1,19,11,8,0,3,5,3,1,0,1
2091,1,10,11,5,2,0,1,1,2,3,1
2092,0,6,1,6,0,7,9,0,3,1,1
2093,1,8,0,7,3,5,4,6,0,2,1
2094,0,16,11,5,7,5,3,4,3,0,0
2095,0,11,0,2,7,1,1,5,2,0,1
2096,1,8,9,6,5,0,0,4,3,0,0
2097,1,6,11,8,7,2,7,2,1,1,1
2098,0,18,11,5,1,2,8,1,1,1,0
2099,0,17,8,4,1,3,0,4,3,0,0
2100,0,10,3,5,7,4,8,1,2,3,0
2101,0,15,4,6,6,4,7,2,4,3,1
2102,1,18,9,3,5,2,6,5,0,2,0
2103,0,1,4,7,4,1,6,0,1,0,1
2104,0,11,3,1,7,2,4,3,3,2,0
2105,0,9,5,0,3,2,2,5,1,3,1
2106,0,12,10,5,2,4,8,2,0,0,1
2107,1,6,10,3,3,3,3,5,4,3,0
2108,1,9,2,4,1,7,8,6,2,0,1
2109,1,2,5,0,3,4,8,1,1,3,1
2110,1,3,0,2,3,6,4,0,2,0,1
2111,0,4,11,9,7,6,1,3,3,0,0
2112,0,0,5,2,6,2,4,6,0,2,1
2113,0,9,1,3,7,5,3,0,1,0,1
2114,0,3,2,0,2,1,9,4,3,3,1
2115,0,7,5,8,6,5,6,6,4,3,0
2116,0,11,2,6,3,1,2,4,2,3,0
2117,1,6,3,6,2,4,9,2,2,1,0
2118,0,5,11,1,4,7,3,3,3,2,1
2119,1,15,8,1,6,7,0,3,4,3,0
2120,1,0,2,4,4,5,2,6,1,0,1
2121,0,0,5,2,5,5,1,4,1,1,1
2122,1,12,6,0,7,3,1,3,4,3,0
2123,1,17,4,0,4,4,9,1,1,1,0
2124,1,10,9,6,5,3,1,3,0,3,0
2125,1,1,11,2,3,1,4,6,0,0,1
2126,0,10,3,6,2,4,5,3,1,1,1
2127,1,2,6,8,6,2,5,1,1,0,1
2128,1,0,3,5,7,4,4,4,4,0,1
2129,1,10,3,8,6,5,4,4,2,1,1
2130,1,3,3,1,6,2,9,3,4,1,0
2131,1,14,6,9,2,2,8,4,1,2,0
2132,1,11,0,4,6,2,7,4,2,1,0
2133,1,14,11,5,6,0,1,1,3,2,1
2134,0,2,9,3,4,0,6,6,3,3,1
2135,1,16,6,5,0,4,6,2,0,1,1
2136,0,6,8,9,6,1,7,1,0,3,1
2137,0,15,3,7,7,2,2,5,4,2,1
2138,0,11,5,5,1,5,0,1,3,1,0
2139,1,0,5,3,4,1,8,1,3,3,1
2140,1,19,7,6,7,0,2,2,4,2,0
2141,0,11,6,4,7,6,6,6,3,3,0
2142,0,6,3,1,4,6,6,2,4,3,0
2143,1,7,5,1,2,7,4,5,2,1,1
2144,0,6,4,2,5,4,8,2,0,1,0
2145,0,19,4,1,1,5,7,1,0,2,1
2146,0,19,8,2,0,2,1,5,0,3,1
2147,1,0,3,5,1,3,2,6,1,1,1
2148,1,12,1,2,1,2,4,3,0,0,0
2149,1,10,1,8,0,0,0,5,3,0,1
2150,0,18,9,7,2,5,0,3,1,2,1
2151,1,9,9,8,6,1,9,3,1,1,1
2152,0,6,2,0,2,4,2,0,1,2,1
2153,0,16,0,5,1,4,5,2,1,0,0
2154,1,5,2,8,7,6,8,5,0,2,1
2155,0,7,8,8,2,3,2,1,1,1,1
2156,1,1,9,8,6,5,3,2,2,2,1
2157,1,19,1,0,3,7,2,6,4,0,1
2158,0,17,3,2,5,4,5,5,4,1,1
2159,0,1,2,1,2,6,1,5,0,1,1
2160,1,13,0,2,3,3,9,3,0,1,0
2161,1,8,1,6,0,5,7,5,3,1,1
2162,0,4,7,0,2,5,8,1,1,3,1
2163,0,4,6,8,4,4,0,5,2,1,1
2164,1,0,9,0,0,7,6,2,4,0,1
2165,0,10,8,3,5,4,2,5,4,0,1
2166,0,5,11,9,3,4,1,4,1,0,0
2167,1,8,3,0,2,2,0,0,4,0,0
2168,0,16,6,5,1,7,0,0,0,1,1
2169,0,18,9,5,2,6,0,6,4,1,1
2170,1,3,11,3,2,0,8,5,3,2,1
2171,1,7,9,4,0,7,2,5,4,2,1
2172,0,6,9,0,3,3,3,0,1,3,0
2173,0,6,4,6,7,7,7,1,0,0,1
2174,1,9,11,8,1,5,6,0,2,2,1
2175,0,7,4,5,0,5,5,0,4,0,0
2176,1,17,8,4,0,6,3,5,0,3,1
2177,0,15,3,0,2,2,8,4,4,2,1
2178,0,11,10,1,6,7,3,6,1,2,1
2179,1,12,8,4,4,2,2,3,2,1,0
2180,0,3,6,5,0,0,8,5,3,1,1
2181,1,8,2,9,4,7,2,2,4,0,0
2182,1,8,8,3,0,3,4,4,0,2,1
2183,1,15,10,1,4,7,0,6,0,0,1
2184,0,15,6,6,6,0,2,2,0,0,0
2185,1,18,11,8,1,1,2,5,3,3,1
2186,1,4,8,8,6,0,7,1,2,0,1
2187,1,0,7,1,0,6,8,1,2,2,1
2188,0,18,8,4,2,6,2,3,1,1,1
2189,0,6,10,3,5,0,3,1,4,2,0
2190,1,6,2,6,4,0,4,6,3,2,1
2191,1,0,6,6,1,6,6,6,4,1,1
2192,1,10,5,4,1,1,4,3,2,3,1
2193,0,7,6,4,1,7,1,5,4,1,1
2194,0,9,6,0,0,5,9,2,0,3,0
2195,0,9,5,1,3,3,7,2,3,2,1
2196,0,7,8,6,0,3,3,2,0,3,0
2197,0,16,0,8,7,7,6,5,3,0,1
2198,0,12,4,8,0,6,9,6,1,1,0
2199,0,18,10,0,1,6,1,6,1,1,0
2200,0,7,10,2,0,3,7,1,1,3,1
2201,0,13,7,9,4,0,6,1,3,2,0
2202,0,14,2,6,7,6,6,6,1,0,0
2203,0,18,6,2,6,6,6,6,2,3,0
2204,0,2,3,1,2,5,9,3,4,2,1
2205,0,12,7,9,6,7,5,3,4,0,1
2206,0,3,7,2,2,7,6,1,2,1,1
2207,1,16,8,4,6,5,6,6,0,3,1
2208,1,13,2,7,7,3,0,5,3,2,0
2209,1,10,10,6,0,4,7,4,3,0,1
2210,0,7,0,7,2,3,6,5,2,2,1
2211,0,1,10,3,0,1,1,2,0,2,1
2212,0,9,11,4,1,7,8,2,0,2,1
2213,1,17,4,5,5,2,9,5,0,3,0
2214,1,1,4,1,6,4,7,0,0,0,1
2215,0,0,11,2,4,4,6,5,3,1,1
2216,1,7,4,1,2,0,8,6,1,1,1
2217,1,7,7,8,1,5,8,4,0,1,1
2218,0,4,1,0,2,6,2,6,1,0,1
2219,1,13,0,2,0,4,9,1,2,0,1
2220,1,11,2,9,6,0,8,6,4,1,1
2221,0,15,9,9,7,7,3,1,1,2,1
2222,0,19,2,4,5,1,5,2,0,2,0
2223,1,17,11,3,2,7,7,1,4,0,1
2224,1,9,1,1,1,3,5,1,0,0,0
2225,0,14,6,1,2,7,8,3,4,3,1
2226,1,6,3,5,6,4,6,3,0,0,0
2227,1,14,10,2,5,1,6,2,2,0,0
2228,0,18,6,6,1,3,0,4,4,1,0
2229,0,1,7,9,6,3,2,2,3,1,1
2230,1,14,7,3,0,6,4,3,3,0,1
2231,1,12,3,3,7,2,0,3,1,0,0
2232,1,9,6,5,4,5,6,3,1,1,0
2233,0,16,7,0,5,0,1,2,4,3,0
2234,0,4,2,9,1,5,5,3,1,2,0
2235,0,19,9,8,6,1,1,4,4,2,0
2236,0,5,9,6,7,1,3,4,3,1,0
2237,0,1,6,8,7,6,5,5,2,2,1
2238,0,13,3,0,2,4,8,1,4,2,1
2239,1,1,1,3,3,6,5,4,0,0,1
2240,1,3,9,2,3,6,2,2,0,3,1
2241,1,18,2,7,7,1,5,2,2,2,0
2242,1,9,6,3,7,3,3,6,1,2,1
2243,0,8,1,4,0,3,7,1,4,0,1
2244,0,11,1,4,2,6,4,1,4,0,1
2245,0,9,6,5,2,2,2,5,1,0,1
2246,1,12,11,5,0,7,5,1,2,2,1
2247,1,17,7,4,7,7,2,6,2,1,1
2248,0,18,7,9,5,5,9,0,4,3,0
2249,0,1,0,5,3,3,7,5,2,1,1
2250,1,11,6,7,5,5,8,4,2,3,0
2251,1,16,10,8,0,5,2,1,2,0,1
2252,0,6,6,6,7,2,9,5,0,1,1
2253,1,15,2,4,4,3,9,0,0,2,0
2254,1,13,10,3,5,7,8,4,2,1,0
2255,0,17,5,5,7,2,6,6,0,1,0
2256,0,7,10,5,6,6,9,4,1,0,0
2257,1,7,10,3,5,6,1,1,3,0,1
2258,1,5,10,1,3,3,1,4,3,0,0
2259,0,13,0,0,3,0,2,2,4,0,0
2260,1,2,7,6,0,0,3,2,0,0,1
2261,1,18,9,6,6,7,8,0,0,0,0
2262,0,14,3,3,6,0,4,5,2,2,1
2263,1,15,8,4,1,5,8,0,2,2,0
2264,0,18,6,3,2,7,1,6,4,1,1
2265,1,4,11,4,5,0,6,3,0,0,1
2266,0,1,6,9,3,4,6,0,3,3,1
2267,1,8,0,4,6,2,8,5,1,2,0
2268,1,15,4,8,5,5,1,5,1,3,1
2269,0,7,1,1,2,0,3,1,4,2,1
2270,0,12,0,2,4,3,0,1,1,2,0
2271,0,8,0,2,0,6,9,5,2,2,1
2272,0,18,7,3,0,4,5,0,4,1,0
2273,1,2,11,2,5,6,2,2,1,3,1
2274,1,8,5,2,3,3,7,6,2,0,1
2275,1,18,6,5,5,3,9,1,0,0,0
2276,0,3,9,1,3,3,9,4,4,0,0
2277,1,12,11,7,3,0,4,3,3,3,1
2278,1,8,10,5,4,7,0,1,2,3,0
2279,0,7,3,3,3,4,7,0,4,0,1
2280,1,18,11,2,7,0,5,1,0,0,1
2281,1,3,8,8,4,6,1,1,0,3,1
2282,1,10,3,3,5,3,7,0,4,3,0
2283,1,12,1,3,7,1,9,3,2,0,0
2284,0,1,6,7,2,4,1,5,1,2,1
2285,1,0,11,2,2,0,7,1,0,1,1
2286,1,9,3,5,7,5,5,1,4,0,0
2287,1,5,7,6,6,5,9,2,3,1,0
2288,1,7,0,5,4,6,2,3,3,3,1
2289,0,7,9,5,2,4,6,4,0,0,1
2290,1,14,6,3,2,3,8,2,3,2,0
2291,1,17,8,8,1,1,9,6,4,3,1
2292,0,2,1,1,0,4,6,6,1,1,1
2293,1,19,8,7,1,4,2,1,2,0,0
2294,1,10,7,4,2,1,6,2,2,0,0
2295,0,19,5,1,3,7,2,4,2,1,1
2296,1,2,8,7,7,7,3,0,1,1,0
2297,0,16,2,6,4,5,3,2,0,3,0
2298,0,14,11,9,0,2,4,2,1,0,0
2299,1,7,5,3,0,4,2,4,1,2,1
2300,0,8,11,6,2,1,2,0,0,1,1
2301,1,6,0,1,1,7,1,6,2,2,1
2302,1,0,3,2,0,7,5,1,0,1,1
2303,1,5,8,6,1,2,3,2,2,0,0
2304,1,19,4,7,7,2,3,4,3,2,0
2305,1,0,2,2,4,5,1,1,2,1,1
2306,0,11,3,2,0,3,3,6,4,3,0
2307,0,15,1,3,7,0,9,6,0,1,1
2308,0,8,7,0,6,1,0,6,0,2,0
2309,0,5,7,1,1,0,1,1,4,3,0
2310,1,0,9,9,2,3,0,0,4,0,1
2311,0,11,3,3,5,3,8,2,2,3,0
2312,1,18,2,2,6,4,2,1,2,3,0
2313,0,18,8,6,0,7,8,5,0,2,1
2314,1,7,9,7,2,2,2,4,3,3,0
2315,0,0,10,9,5,7,6,1,4,0,1
2316,0,0,11,5,0,3,1,0,4,1,1
2317,0,3,0,7,4,5,2,3,4,1,0
2318,0,16,11,8,3,1,0,5,4,0,1
2319,0,13,1,8,1,7,2,4,3,0,1
2320,0,14,3,2,0,4,6,0,1,3,0
2321,0,3,8,8,6,2,2,2,2,0,0
2322,0,19,11,1,1,5,7,5,0,0,1
2323,1,2,1,4,5,2,3,2,0,0,0
2324,1,4,5,0,2,1,1,4,3,3,1
2325,1,2,4,9,0,1,7,2,3,1,1
2326,1,12,10,4,7,4,9,4,1,1,0
2327,0,14,5,1,3,5,8,0,3,3,0
2328,1,1,3,9,1,5,7,6,3,3,1
2329,0,6,4,5,5,4,5,0,3,1,0
2330,1,19,10,6,7,2,4,6,2,1,1
2331,1,4,10,4,4,6,8,4,4,2,1
2332,1,16,9,8,7,6,2,6,2,2,1
2333,1,2,7,1,4,4,0,4,1,1,0
2334,0,16,9,3,2,5,1,0,1,2,1
2335,1,17,5,6,3,6,9,3,3,3,1
2336,1,3,3,5,5,4,2,2,3,2,0
2337,1,14,7,7,4,2,9,6,3,2,1
2338,1,11,2,1,2,3,2,5,3,0,0
2339,1,1,0,1,6,0,2,1,2,0,1
2340,0,12,1,6,4,7,2,1,0,3,1
2341,0,17,1,7,6,6,3,0,3,0,1
2342,0,17,11,6,4,7,9,6,4,1,1
2343,0,8,9,0,2,5,0,4,2,2,1
2344,1,9,1,1,6,6,0,4,3,1,1
2345,0,5,11,8,5,6,1,1,3,0,0
2346,0,14,7,7,3,2,6,2,1,2,0
2347,1,2,8,4,2,0,4,5,1,1,0
2348,0,11,4,6,2,4,8,0,2,0,1
2349,0,12,0,4,6,4,9,4,3,3,0
2350,0,12,7,3,2,3,1,3,3,2,1
2351,0,16,4,8,6,2,2,1,4,2,0
2352,0,4,5,5,0,3,5,3,2,1,0
2353,1,12,7,8,4,1,1,5,4,3,1
2354,0,4,11,9,0,5,2,1,4,3,0
2355,0,9,8,6,1,5,2,6,3,0,0
2356,0,16,11,8,5,3,3,5,2,1,1
2357,1,11,0,7,5,2,8,5,3,1,0
2358,0,7,2,1,4,7,5,3,3,3,1
2359,0,14,0,1,3,3,0,6,1,3,0
2360,0,0,8,3,2,2,2,4,3,2,1
2361,0,18,6,8,0,3,9,0,3,2,0
2362,0,3,4,7,6,6,2,6,1,2,0
2363,0,6,8,9,2,2,8,2,1,1,1
2364,0,12,0,6,5,0,4,6,2,2,0
2365,0,3,5,0,4,2,7,0,1,0,1
2366,1,18,2,4,7,3,9,4,3,2,0
2367,0,19,11,7,4,4,7,3,3,0,1
2368,0,5,7,0,5,4,1,0,0,3,0
2369,1,4,10,1,5,4,9,6,3,1,1
2370,1,3,10,5,6,5,3,5,1,0,0
2371,1,17,3,8,4,6,2,5,2,2,1
2372,0,8,8,9,1,0,9,2,1,1,0
2373,1,14,7,0,6,6,2,1,1,1,1
2374,1,6,3,7,6,7,4,6,3,1,1
2375,0,18,8,2,2,4,1,5,3,2,1
2376,1,10,8,3,2,6,2,5,3,2,1
2377,1,16,3,3,7,3,8,3,4,2,0
2378,0,4,3,4,4,6,6,2,1,3,0
