TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
632,female,9,4,6,5,6,7,6,4,1
633,male,10,11,7,5,4,8,1,1,0
634,male,15,4,4,2,6,0,2,0,3
635,female,14,8,7,6,2,8,0,0,0
636,female,3,4,9,0,0,4,2,1,3
637,female,7,2,8,7,6,1,3,2,3
638,female,11,6,6,2,2,6,1,1,2
639,male,12,3,4,7,5,1,4,0,2
640,male,16,5,9,5,1,3,5,1,0
641,male,0,9,7,6,2,7,4,2,3
642,male,4,3,9,0,6,4,6,0,3
643,female,5,7,6,4,5,8,0,2,1
644,male,11,0,3,6,7,6,1,4,2
645,female,17,11,4,5,7,5,3,1,3
646,male,15,4,8,0,1,3,0,2,2
647,male,10,9,5,6,2,8,2,2,1
648,male,18,1,1,6,5,8,2,3,2
649,male,12,11,2,6,3,8,1,2,0
650,male,19,8,1,0,0,0,4,3,3
651,female,8,9,1,3,3,4,5,1,0
652,male,16,7,9,1,1,6,6,0,3
653,male,13,11,4,4,7,4,0,3,1
654,female,15,1,1,1,3,4,1,3,0
655,male,13,7,0,3,0,6,5,3,2
656,female,13,0,6,6,5,7,5,0,1
657,male,6,5,0,5,1,8,1,3,2
658,female,14,0,9,2,3,6,2,0,3
659,female,9,8,4,5,2,5,4,2,0
660,female,12,10,8,6,0,8,3,1,0
661,male,5,4,9,3,6,9,1,3,0
662,male,14,3,4,7,1,0,3,3,1
663,female,8,0,7,1,1,4,2,3,2
664,female,16,4,0,4,3,7,1,0,2
665,female,2,10,8,0,6,1,6,1,2
666,male,9,0,1,2,5,7,5,0,0
667,female,16,9,0,0,5,1,4,3,3
668,female,0,0,7,7,1,6,3,1,2
669,female,10,5,0,1,4,1,0,4,1
670,female,18,0,7,4,4,5,6,2,0
671,female,14,5,2,4,6,6,0,0,1
672,male,2,9,4,0,6,7,2,4,2
673,female,12,5,3,6,3,4,6,0,0
674,female,4,10,4,1,6,2,5,0,1
675,male,3,0,1,2,7,2,4,0,2
676,female,3,9,1,7,0,9,0,4,1
677,female,5,8,9,2,4,8,1,2,0
678,female,15,2,5,1,7,0,6,4,1
679,female,19,9,5,4,4,4,4,1,2
680,male,11,11,9,4,3,4,0,0,1
681,female,7,5,9,7,0,5,2,0,2
682,female,17,11,6,0,0,3,3,1,2
683,male,2,2,7,7,3,5,0,0,2
684,male,1,3,2,6,3,8,1,3,1
685,female,8,4,7,1,6,4,0,0,2
686,female,16,0,9,0,7,4,2,2,3
687,male,4,4,5,7,5,0,5,1,2
688,male,10,0,8,1,7,5,0,4,3
689,male,5,7,2,5,0,3,1,2,3
690,female,12,8,6,1,6,0,6,0,2
691,male,17,6,8,2,5,1,3,4,3
692,male,3,6,8,4,0,7,5,3,2
693,female,12,7,3,2,6,1,0,0,2
694,male,19,7,0,7,1,7,2,0,3
695,female,19,5,0,3,7,4,6,3,1
696,male,5,1,1,1,0,0,6,1,0
697,female,17,3,4,3,7,5,1,3,2
698,male,11,10,7,1,4,4,6,2,2
699,male,13,1,3,7,1,2,0,1,3
700,female,15,1,7,2,7,9,2,1,3
701,female,13,2,1,0,6,0,5,1,1
702,female,6,6,1,5,2,2,4,2,2
703,male,11,6,6,4,7,1,6,3,3
704,female,17,4,2,7,1,3,0,3,2
705,male,12,10,0,4,2,1,3,2,3
706,female,10,11,9,4,0,0,5,0,1
707,male,13,11,3,1,5,6,3,0,0
708,male,7,1,9,2,7,1,0,2,2
709,male,18,2,3,1,0,1,5,4,1
710,female,15,9,3,0,4,9,2,1,3
711,male,0,7,4,4,5,1,6,0,1
712,female,4,2,3,2,5,0,4,4,0
713,female,14,7,2,3,4,0,1,2,0
714,male,14,1,3,4,5,2,0,4,1
715,male,2,6,1,5,3,0,5,2,0
716,male,11,3,0,2,6,9,6,0,2
717,male,19,3,6,1,6,7,2,4,0
718,female,18,7,6,6,7,5,2,3,0
719,male,8,10,4,7,5,2,0,1,1
720,male,10,2,5,0,7,6,6,1,0
721,male,10,0,1,0,1,0,5,1,2
722,female,14,4,2,4,7,8,4,3,1
723,male,12,7,2,6,5,6,5,0,2
724,male,19,8,1,2,3,6,6,3,3
725,male,4,11,1,4,6,8,4,3,2
726,female,12,0,7,3,4,2,6,0,2
727,female,0,10,5,4,6,2,5,2,3
728,female,16,6,9,7,4,4,6,4,3
729,male,6,6,7,2,5,9,2,4,2
730,female,19,0,1,2,7,2,1,2,2
731,male,9,4,4,3,3,2,1,1,1
732,female,10,2,1,1,0,6,1,4,0
733,female,16,5,2,7,0,8,1,1,0
734,male,16,0,5,5,0,3,4,1,3
735,female,6,4,6,6,7,0,1,2,3
736,female,1,0,8,5,1,5,1,3,3
737,female,1,6,5,2,1,9,3,1,1
738,male,4,2,2,6,2,0,3,1,3
739,female,5,1,4,6,4,5,5,1,0
740,male,15,0,8,3,0,9,3,3,2
741,male,17,2,0,3,7,4,5,0,1
742,female,13,11,6,2,3,7,5,4,3
743,female,14,3,8,2,6,2,1,1,0
744,female,7,4,4,6,0,6,6,3,1
745,male,6,9,1,4,2,2,2,0,0
746,male,11,9,8,0,5,1,6,0,0
747,female,1,1,1,0,1,0,3,2,1
748,male,6,0,8,6,7,2,4,4,0
749,female,11,0,8,6,2,1,0,4,1
750,female,16,10,6,3,6,9,1,3,0
751,male,13,5,7,2,6,4,5,0,1
752,male,14,8,5,0,3,1,0,1,3
753,female,7,6,3,5,4,3,4,1,0
754,male,4,5,7,5,6,5,0,3,0
755,female,12,5,7,4,1,7,6,3,3
756,female,3,8,4,6,1,2,3,4,1
757,female,10,4,1,0,6,4,3,1,0
758,female,13,10,8,6,0,6,5,2,0
759,male,1,10,5,1,2,5,6,1,2
760,male,3,4,8,3,5,4,4,2,3
761,male,7,6,2,5,0,5,6,1,2
762,female,1,2,5,0,0,4,6,0,0
763,female,13,2,8,1,7,9,4,2,2
764,female,3,7,2,6,6,4,6,3,0
765,female,2,5,0,6,3,9,1,3,1
766,female,7,4,0,4,0,1,5,4,1
767,female,12,7,0,5,2,9,0,2,3
768,male,19,3,5,3,5,6,1,3,3
769,female,6,4,0,5,1,3,4,4,1
770,male,18,6,3,7,2,3,0,2,3
771,male,5,0,8,0,7,8,0,4,2
772,female,12,5,7,6,0,9,5,3,1
773,female,10,7,9,7,2,2,6,0,3
774,male,17,0,8,2,6,0,6,1,1
775,male,2,3,1,5,3,2,3,4,1
776,male,15,2,7,5,1,2,1,0,1
777,female,16,2,3,0,4,4,2,2,0
778,male,8,1,3,3,0,7,3,3,1
779,female,2,0,8,3,7,9,5,4,0
780,male,5,8,0,2,2,8,3,3,3
781,male,7,6,3,5,5,7,6,2,0
782,female,10,4,8,6,6,7,1,0,0
783,female,13,1,2,5,7,0,0,4,2
784,female,18,3,4,7,3,1,2,3,2
785,male,10,7,1,6,2,0,6,2,3
786,male,17,0,0,1,7,4,6,4,0
787,female,19,3,2,5,1,6,4,0,1
788,male,9,0,6,7,1,4,2,0,2
789,female,11,10,0,2,3,1,1,0,3
790,female,7,10,1,2,1,8,6,0,2
791,male,0,9,3,1,5,9,0,0,0
792,male,1,5,0,7,4,6,6,2,0
793,female,13,9,6,3,3,9,2,4,0
794,male,18,5,6,7,5,1,0,4,3
795,male,12,2,2,6,6,1,0,0,3
796,male,2,5,4,0,0,5,1,3,1
797,female,0,1,4,1,0,4,0,4,0
798,male,15,5,7,3,7,6,4,1,2
799,male,1,0,0,0,1,3,2,2,1
800,female,15,7,8,1,3,0,6,4,3
801,female,15,6,7,0,1,8,1,3,3
802,female,5,4,5,6,1,3,5,2,1
803,female,14,1,7,0,6,1,3,1,1
804,male,1,1,2,0,2,5,4,1,0
805,female,7,4,8,1,4,9,4,4,0
806,male,1,0,2,5,6,5,5,4,3
807,male,15,5,6,2,2,0,0,3,3
808,male,7,10,2,7,0,6,6,4,3
809,male,14,3,8,2,7,9,4,2,1
810,male,17,0,5,4,5,4,6,0,2
811,female,11,4,2,3,6,9,0,3,2
812,female,0,9,0,5,1,1,4,0,3
813,female,7,1,1,3,4,9,5,4,0
814,female,17,8,3,7,1,5,1,1,0
815,male,11,6,9,1,6,0,0,1,2
816,male,13,4,1,2,4,0,3,2,0
817,male,12,6,8,2,2,2,2,0,3
818,female,3,6,9,6,3,4,5,3,1
819,male,3,8,3,4,4,6,3,2,3
820,female,16,0,0,3,3,3,0,4,1
821,male,10,6,7,0,0,9,0,2,3
822,male,3,7,9,7,2,2,6,3,0
823,female,7,4,7,1,1,4,4,2,0
824,male,17,0,3,4,2,4,6,0,1
825,male,8,5,6,7,3,3,0,0,3
826,male,3,2,8,1,5,2,1,2,1
827,male,5,5,7,4,7,9,0,1,1
828,male,0,10,1,3,1,6,0,4,3
829,female,16,2,6,0,5,4,3,0,0
830,male,8,8,6,0,1,5,2,3,3
831,male,6,9,2,6,3,6,5,2,0
832,female,0,9,8,3,4,5,2,0,3
833,male,17,8,9,2,4,9,4,0,1
834,male,9,10,5,4,7,1,4,1,0
835,female,2,7,3,4,5,1,3,1,0
836,male,17,1,1,1,0,1,0,3,0
837,male,1,9,8,7,1,5,5,4,0
838,female,11,2,5,3,4,2,5,3,0
839,female,3,3,7,4,4,2,6,2,2
840,female,6,2,8,1,7,8,1,4,0
841,male,8,7,1,3,4,5,5,3,0
842,male,9,7,0,7,5,2,3,4,2
843,female,17,0,2,5,1,3,1,0,0
844,female,2,9,7,5,6,5,0,0,1
845,male,8,0,9,2,3,9,6,2,1
846,male,18,5,3,0,3,7,1,4,2
847,female,0,1,7,0,6,1,0,3,3
848,male,17,6,2,1,2,8,3,4,1
849,female,13,5,5,0,7,5,3,0,0
850,female,15,5,2,4,4,1,5,3,1
851,female,17,2,9,5,0,2,1,0,1
852,female,3,5,2,1,7,7,2,3,0
853,female,0,9,1,7,6,0,6,0,0
854,female,14,9,4,7,0,3,5,0,2
855,female,19,9,9,3,1,4,5,1,2
856,male,4,6,3,4,6,0,0,2,1
857,male,10,8,5,1,0,7,2,2,2
858,female,18,10,2,1,4,2,5,0,2
859,female,8,2,9,2,5,7,6,1,3
860,male,14,0,4,6,4,0,2,0,0
861,male,7,11,8,0,1,9,4,3,1
862,female,2,5,2,7,4,2,0,4,1
863,male,9,4,8,5,0,6,1,1,1
864,female,14,8,0,3,1,6,4,3,3
865,male,6,9,4,1,6,4,4,1,0
866,female,6,8,3,3,2,7,4,2,0
867,male,13,2,1,5,4,1,5,3,0
868,male,18,7,8,3,3,7,0,4,1
869,male,14,8,2,7,6,1,4,4,3
870,male,5,2,9,1,3,0,3,2,3
871,male,2,2,9,2,5,2,0,2,1
872,female,15,9,6,5,5,2,2,3,0
873,male,14,9,3,2,5,0,1,1,2
874,female,14,2,2,4,6,4,1,4,0
875,male,9,9,4,2,1,8,0,4,3
876,female,16,5,8,4,5,5,0,3,2
877,male,15,10,7,0,3,8,1,2,2
878,female,7,2,0,5,5,2,2,2,1
879,male,0,4,1,3,6,0,2,2,3
880,male,19,7,6,5,7,5,5,0,1
881,female,14,3,9,3,2,2,4,4,1
882,male,7,4,6,6,4,6,6,2,1
883,male,17,5,3,6,0,5,4,3,1
884,male,7,1,4,2,7,7,2,3,1
885,female,14,7,3,1,2,7,5,3,1
886,male,3,0,5,2,4,5,2,2,1
887,female,15,7,0,5,3,8,2,1,2
888,female,17,6,6,6,6,3,0,0,1
889,male,7,5,2,4,7,0,2,0,3
890,male,2,5,9,0,2,4,3,0,3
891,female,11,8,0,1,2,4,4,4,0
892,female,2,10,9,5,3,3,3,4,3
893,female,0,5,4,0,6,5,1,1,1
894,female,14,1,6,4,5,8,2,0,2
895,female,3,0,9,0,0,6,2,4,2
896,female,8,4,3,4,5,8,5,3,1
897,male,4,11,3,4,3,7,6,0,2
898,male,7,1,5,5,6,0,2,4,0
899,male,11,1,0,5,7,4,1,3,1
900,female,2,2,1,1,2,6,6,3,0
901,male,10,7,9,1,3,4,0,0,1
902,male,8,9,5,7,7,9,1,3,2
903,female,5,7,4,3,0,4,2,1,1
904,female,6,5,0,2,2,4,6,4,0
905,female,3,5,7,6,4,2,0,2,2
906,female,14,9,5,5,0,4,1,3,0
907,male,5,1,2,4,6,8,5,0,1
908,female,11,8,2,0,3,4,5,2,3
909,female,13,1,9,2,3,6,2,1,1
910,male,8,6,0,6,6,6,2,1,0
911,male,1,8,4,2,0,0,2,2,1
912,female,3,5,3,2,5,5,1,1,2
913,female,17,11,6,4,4,5,6,2,1
914,male,1,4,0,1,2,7,4,1,1
915,female,9,4,0,1,5,5,2,4,3
916,female,12,2,1,6,6,0,3,1,0
917,female,19,8,4,4,7,3,4,2,2
918,female,3,8,3,0,4,8,3,2,1
919,female,13,4,0,6,4,4,5,2,2
920,female,9,2,3,4,7,0,4,4,0
921,male,18,8,5,7,5,7,2,4,2
922,male,17,3,2,6,1,1,4,3,2
923,male,13,2,1,3,7,4,5,2,2
924,male,4,2,7,3,1,3,5,0,2
925,male,12,7,4,1,3,1,3,1,0
926,female,5,4,9,5,4,1,1,0,3
927,male,9,4,8,3,1,6,1,3,3
928,female,8,6,6,1,4,4,5,1,1
929,male,17,11,3,4,7,1,2,2,2
930,female,4,6,0,1,7,3,3,4,2
931,female,18,5,9,0,2,8,3,0,3
932,male,7,6,6,5,0,2,4,2,2
933,male,10,10,7,2,7,3,1,0,2
934,male,16,5,0,7,0,5,2,1,2
935,male,3,11,7,3,1,3,4,0,2
936,female,9,8,2,6,4,3,0,4,0
937,male,7,7,8,1,5,1,6,0,0
938,male,9,7,2,6,2,9,5,2,3
939,male,12,0,6,7,7,5,1,1,2
940,female,17,2,5,7,0,6,5,0,2
941,female,1,7,2,1,4,9,0,1,1
942,female,16,1,4,6,0,1,1,2,3
943,male,8,10,1,5,3,1,4,2,1
944,male,1,3,2,4,1,6,4,2,3
945,male,13,7,3,3,1,5,6,4,3
946,male,16,4,3,2,7,5,5,3,0
947,male,0,9,5,4,2,4,2,0,3
948,male,18,0,5,4,4,9,1,2,2
949,male,19,7,2,1,0,0,6,0,3
950,female,8,1,6,0,1,9,4,4,2
951,male,0,9,2,1,2,1,6,3,3
952,female,2,0,8,4,3,1,0,2,3
953,female,16,8,7,0,1,9,1,1,3
954,male,12,6,9,3,3,7,2,0,0
955,male,17,8,8,5,0,7,4,4,0
956,female,0,5,3,5,4,8,3,2,0
957,female,17,9,3,1,3,3,4,3,2
958,female,11,6,2,6,1,7,3,0,2
959,male,6,9,5,0,2,9,0,3,3
960,female,18,11,2,1,7,9,0,3,3
961,female,6,9,6,3,3,0,3,3,1
962,female,19,7,8,0,0,2,1,4,2
963,female,5,6,5,7,4,5,3,0,0
964,male,15,4,8,5,7,8,6,0,2
965,female,1,6,1,6,7,4,6,0,1
966,female,14,9,2,0,7,2,0,2,0
967,male,16,7,4,4,0,9,5,0,1
968,male,15,5,5,6,0,7,6,4,1
969,female,2,11,5,6,1,6,1,3,0
970,female,1,9,5,0,4,7,6,0,3
971,female,8,6,6,6,6,7,0,2,1
972,male,12,3,4,0,4,0,3,4,3
973,female,2,7,7,7,4,6,2,2,0
974,female,4,4,0,0,0,1,3,3,3
975,female,3,9,6,1,5,0,1,0,1
976,male,3,2,8,6,2,1,2,4,0
977,male,13,6,5,1,6,0,3,4,0
978,female,5,1,3,7,6,8,4,3,0
979,male,5,7,3,5,3,7,6,4,3
980,male,14,9,4,7,1,4,4,2,1
981,female,10,5,2,3,2,1,4,0,3
982,male,4,3,2,0,6,5,0,3,0
983,male,11,0,7,4,1,5,0,3,2
984,female,13,9,8,6,6,2,0,0,0
985,male,11,6,8,6,0,3,3,2,2
986,male,10,10,2,0,7,1,2,4,3
987,female,12,11,0,0,7,4,4,4,1
988,male,4,2,6,6,5,4,5,4,3
989,female,10,6,6,6,6,2,5,2,0
990,female,11,8,6,0,7,9,3,3,0
991,male,2,4,9,7,6,5,5,0,1
992,female,11,5,7,1,0,1,3,4,2
993,male,18,2,9,3,2,6,0,4,0
994,female,12,1,8,0,3,0,6,4,2
995,male,17,5,0,2,3,2,6,0,1
996,female,18,8,5,2,0,2,3,2,2
997,male,11,0,8,1,0,6,3,3,1
998,male,3,6,9,6,3,3,2,4,0
999,female,2,0,3,0,6,5,0,3,2
